OBJECTID,PARKID2,NAME,CLASS,NPU1,DISTRICT,ADDRESS,GIS_AC,FILE_AC,PARCEL_ID,PARKID,PARKID2_1,FORMERNAME,NEIGHBOR,ZIP,CDP,X_TRLPAV,X_TRLNPAV,COUNTY,ACQ_NOTES,PAVILIONS,PLAYGROUND,PIC_SHEL,PLAYGR_SF,UPARR,FUND_SRC,LWCF,GAZEBO,PICNICTABL,PARKGRILL1,RESTROOMS,PV_PRKSPAC,BALLFIELDS,SOCCER,TENNIS,TRL_TYPE,TRL_NUM,TRL_LEN,TEN_PRAC,BBALL,VOLLEYBALL,POOL,POOLSIZE,GYM,PV_SQ_FT,GZBOSQFT,PARKDRINK,PARKBENCH,PSPACES,RECCEN,ADOPTED,SURV_TYPE,SURV_DATE,SURV_AC,FEATURE,COVBB,DOGPARK,TRACK,NAT,GOLF,OPFIELD,AREA_FIN,FACIL_YN,ACQUIRED,POOLENGTH,BELTLIN,PLSIZYDS,SPLASHYDS,NOTES,RECCTRCLS,RECCTRNM,RECCTRFT2,SPECFAC,COMCTRNAM,COMCTRCLS,SPFACFT2,OWNER,COMCTRFT2,XDLIST,GIS_ISTHER,GIS_WPIN,GLOBALID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
1479,BENT,Benteen Park,N,W,1,Benteen Ave. at Casanova St. SE,9.99085329788,9.81,14 00240006015,BENT,, ,Benteen-Custer Avenue,30315,Y,0,0,FULTON, ,0,1,0,1000, , , ,0,0,0,0,0,1,1,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,9.81,1,1965-01-15T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{99CE3922-5D94-4267-BAB7-C49C770FA434},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1480,BUTL,Selena S. Butler Park,N,M,5,98 William Holmes Borders Dr. NE,3.6316077415,3.36,14 00450001056,BUTL,, ,Butler Street-Auburn Ave.,30312, ,0,0,FULTON,*,0,1,0,2300,y, ,y: playgr,0,0,0,0,0,0, ,2,FT, , , ,1,0, ,0,0,0,0,0, , ,1, , ,2015-07-16T00:00:00.000Z,0,Recreatio Nat,0,0,0,1,0,0,5.14,1,1966-02-13T00:00:00.000Z,0, ,0,0,This is not a community center,2,Butler,4038, , , ,0, ,0, ,0,1,{409C8C33-EA3A-4B07-AA37-44B43CC6FA69},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1481,HURT,Hurt Park,B,M,5,25 Courtland St. NE (at Edgewood Ave.),1.866400731,2.5,14 00520002001,HURT,, ,Central Business District,30303, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0,Fountain,0,0,0,0,0,0,1.866,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{8E617321-CB22-4B5C-95C3-157AC5743C1B},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1482,BRWO,Brownwood Park,C,W,5,"1247 Portland Ave, SE",12.6677986941,12.33,15 01760001100,BRWO,,Joseph E. Brown Park,East Atlanta,30316,Y,0,0,DEKALB, ,1,1,0,5216,y, ,y: 1980,0,0,1, ,18,0, ,3, , , , ,1,1, ,0,0,1849,0,1, , ,1, , ,,0,Recreatio,0,0,0,0,0,0,12.33,1,1922-01-30T00:00:00.000Z,0, ,0,0, ,2,Brownwood,3621, , , ,0, ,0, ,0,1,{30ECA56F-601E-4134-AF10-E1F7BCCAEBB7},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1483,MONU,Monument Beauty Spot,G,W,5,Monument Ave./McPherson Ave. SE,0.03072260405,0.25,15 01770004XXX,MONU,, ,East Atlanta,30316, ,0,0,DEKALB, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.031,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{B198006B-F4ED-4A7D-9D67-13043FC91A52},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1484,GILL,Gilliam Park,N,O,5,Clifton St./Wade Ave./Wyman St. NE,2.51698089686,2.6,15 0210 LL009,GILL,, ,Kirkwood,30317, ,0,0,DEKALB, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0,PATH Foun,1,0.1, ,0,0, ,0,0,0,0,1, , ,0, , ,,0, ,0,0,0,0,0,0,2.6,1,1938-10-07T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{705D09BC-0290-40E1-95EE-BB0647B6C4BC},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1485,JDSI,J.D. Sims Recreation Center,C,M,2,544 Angier Ave. NE,0.84535079025,1,14 00470006090,JDSI,,Old Fourth Ward Park,Old Fourth Ward,30308, ,0,0,FULTON, ,0,1,0,4050, , , ,0,0,0,0,0,0, ,0, , , , ,1,0, ,0,0,0,0,0, , ,1, , ,,0,Recreatio,0,0,0,0,0,0,0.845,1,2007-03-06T00:00:00.000Z,0, ,0,0, ,2,J.D Simms,5756, , , ,0, ,0, ,0,1,{BD955646-049D-4EC5-8A0D-C283F2177D60},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1486,RENA,Renaissance Park,N,M,2,Piedmont Ave.at Pine St. NE,5.68718197412,5.4,14 0050 LL005,RENA,,Civic Center Park,Bedford-Pine,30308, ,0,0,FULTON,Date gues,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0,1, ,0, , ,,0, ,0,0,0,0,0,0,5.4,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{A555600F-944D-4F54-A1E8-37C2A7BFDF30},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1487,HAIV,Hardy Ivy Park,G,M,2,310 Peachtree St. NE,0.55723263424,1,14 00500008027,HAIV,, ,Central Business District,30308, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0,1, ,0, , ,,0, ,0,0,0,0,0,0,0.557,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{10780545-0410-4195-90E4-4FCA17CF42D5},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1488,WOOD,Robert W. Woodruff Park,C,M,2,91 Peachtree St. NE,3.30427423868,6,14 00780013068,WOOD,,Central City Park,Central Business District,30303, ,0,0,FULTON,Dedicated,1,1,0,273, , , ,0,0,0,1,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0,CAP , ,,0,Fountains,0,0,0,0,0,0,3.3,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{34B43272-0C39-4503-BD98-4195398C9ACA},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1489,WASP,Walton Spring Park,G,M,2,Spring St./Int'l Blvd./Carnegie Way NW,0.1844274532,0.25,14 00780007081,WASP,,Peachtree Plaza Park,Central Business District,30303, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0,adopted (,0,0,0,0,0,0,0.184,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{E281C7E4-824A-46E1-8015-5012881699E8},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1490,MIHA,Mitchell-Haynes Park,G,M,3,Haynes St./Mitchell-MLK Conn. SW,0.0781462708,0.25,14 00840003091,MIHA,, ,Lightning,30313, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,2013-12-02T00:00:00.000Z,0, ,0,0,0,0,0,0,0.078,0,2013-12-02T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{5CC89053-86B7-411A-90C9-1342A1CAD10D},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1491,UNIV,Cleopas R. Johnson Park,N,T,4,Northside Dr. at Fair St. SW,4.29291916339,4.3,14 00840008098,UNIV,,University Park,Atlanta University,30314,Y,1,0,FULTON, ,0,1,0,1890, , , ,0,0,0,0,0,0, ,2, , , , ,1,0, ,0,0,0,0,1, ,17,0, , ,,0, ,0,0,0,0,0,0,4.3,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{8B85C07C-28C0-4112-A83F-0160FECF9DF0},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1492,JOPK,J.F. Kennedy Park,C,L,3,225 Chestnut St./Orr St. NW,2.43075207235,2.4,14 01100002146,JOPK,, ,Eagan Homes,30314, ,0,0,FULTON, ,0,1,1,5200, , , ,0,4,1,0,0,1, ,0, , , , ,0,0, ,0,0,52,0,0, , ,0, , ,,0,Recreatio,0,0,0,0,0,0,2.4,0,,, ,0,0,Rec Ctr Moved to City of Refuge, , ,0, , , ,0, ,0, ,0,1,{EDE9EA37-F2E2-4D04-B913-A6684C5CBD82},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1493,AGJO,Ashview Triangle,G,T,4,Westview Dr./Agnes Jones Pl. SW,0.11398028036,0.25, ,AGJO,,Agnes Jones Triangle,Ashview Heights,30314, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.114,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{9C3A8386-F1E0-4EB3-9B12-8E7BBEA280C1},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1494,STCI,Stafford Circle Park,G,K,3,14 Stafford St. NW near Oleander St. NW,0.03855186596,0.25, ,STCI,, ,Hunter Hills,30314, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.039,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{5533A086-D624-40F7-8C31-70062342F906},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1495,WIKN,Knight Park,N,K,3,1194 Church St. NW,2.68492716325,4,17 01890001072,WIKN,,William T. Knight Park,Knight Park,30318,Y,0,0,FULTON, ,0,1,0,0, , , ,0,0,0,0,0,0, ,1, , , , ,1,0, ,0,0,0,0,1, , ,0, , ,,0, ,0,0,0,0,0,0,2.685,1,1940-12-11T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{17C459D0-9A21-4A3F-A663-C4D40DD32D87},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1496,DERU,Dean Rusk Park,N,T,4,Sells Ave./Lawton St. SW,6.00035481622,6.72,14 0117 LL002,DERU,, ,Ashview Heights,30310,Y,1,0,FULTON, ,0,2,0,1880,y, ,y: 1980,0,0,0,0,0,1, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,6,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{3F662B94-A8AA-410F-BE41-293E22AC4196},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1497,WEEN,West End Park,N,T,4,1111 Oak St. SW,6.53835271898,6.37,14 01170004116,WEEN,, ,West End,30310, ,0,0,FULTON, ,0,1,1,1900, , , ,0,0,0,0,0,1, ,2, , , ,y,1,0, ,0,0,0,0,1, , ,0, , ,,0,Basketbal,0,0,0,0,0,0,6.37,1,1918-06-30T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{C0491F7D-488E-4F7C-851B-B205CBC113D1},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1498,HOWE,Howell Park,N,T,4,983 Ralph David Abernathy Blvd. SW,2.10366251951,2.1,14 01170008085,HOWE,, ,West End,30310, ,0,0,FULTON, ,0,1,0,2050, , , ,1,0,0,0,0,0, ,0, , , , ,1,0, ,0,0,0,144,1,7, ,0, , ,,0, ,0,0,0,0,0,0,2.1,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{144E86B2-0A43-4FAF-BA95-743F44E6E62F},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1499,ROPA,Rose Circle Park,N,T,4,Rose Circle at White Street SW,2.66931150331,2.7,14 01180007035,ROPA,, ,West End,30310, ,0,0,FULTON, ,0,1,0,200, , , ,1,0,0,0,0,0, ,0, , , , ,1,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,2.7,1,1922-12-09T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{23496A98-B126-4D36-A35C-DF26EB40825D},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1500,QUWH,Queen and White Beauty Spot,G,T,4,Queen St./White St. SW,0.0434426587,0.46, ,QUWH,, ,West End,30310, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.043,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{2D28EE1D-4C2F-4A4A-A0E7-E2CA49C8725B},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1501,GOWH,Gordon-White Park,G,T,4,Gordon St./White St. SW,1.8520179406,1.7,14 01390002105,GOWH,, ,West End,30310, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0,2 pieces,0,0,0,0,0,0,1.7,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{4A2CF9A2-9054-496D-9C0A-86DE5185674B},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1502,ATWO,Atwood Street Park,G,T,4,Atwood St./White St. SW,0.04848519703,0.36, ,ATWO,, ,West End,30310, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.048,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{F229DE85-C6CE-4891-9765-929CE386736F},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1503,BILL,Billings Circle,G,Z,1,End of Billings Ave. SE,0.02559453525,0.25, ,BILL,, ,Thomasville,30315, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.026,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{5D239D3F-E2E3-47E8-8BB4-B1F7F6132075},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1504,MCCA,McKay Circle,G,Z,1,End of McCay Dr. SE,0.03976997483,0.25, ,MCCA,, ,Thomasville,30315, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.04,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{6214DFBA-4E37-49A5-A5F8-6D6616BFB99C},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1505,TULL,Tullwater Park,N,Z,1,680 McWilliams Rd. SE,5.37126445126,3.9,14 0027 LL133,TULL,, ,Lakewood,30315, ,0,0,FULTON, ,0,1,1,19205, , , ,0,0,1,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,1, , ,0, , ,,0, ,0,0,0,0,0,0,5.371,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{7A731F38-18C6-4986-8009-B28E9215E707},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1506,EMPI,Empire Park,N,Z,12,245 Oak Dr. SE,10.0659561072,11.8,14 0062 LL031,EMPI,, ,Pennington Park,30354,Y,0,0,FULTON, ,0,1,1,4656, , , ,0,0,0,0,20,1, ,2, , , , ,1,0, ,0,0,0,0,1, , ,0, , ,,0, ,0,0,0,0,0,0,11.8,1,1966-01-13T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{AD28498F-CE00-4C54-B3AA-A7AFB96E3A26},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1507,CLEV,Cleveland Avenue Park,N,Z,12,41 Cleveland Ave. SE,5.31597548046,5.86,14 00690002061,CLEV,, ,Lakewood,30315,Y,0,0,FULTON, ,0,1,0,1640, , , ,0,0,0, ,42,1, ,1, , , ,y,1,0, ,0,0,0,0,1, , ,0, , ,,0,Fulton Co,1,0,0,0,0,0,5.86,1,1965-08-17T00:00:00.000Z,0, ,0,0,Rec Ctr owned by school Board?,2,Cleveland Avenue,0, , , ,0, ,0, ,0,1,{D3ECD1A6-1C48-4322-8AB1-15EF51F513DD},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1508,PRTU,Pryor-Tucker Playlot,B,Z,12,Pryor Rd. at Tucker St. SE,0.18801941093,1,14 00910006XXX,PRTU,, ,Polar Rock,30315, ,0,0,FULTON, ,0,1,0,1530, , , ,0,1,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.188,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{F7E7F488-D4A9-42A7-9F0E-421F3D631CFC},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1509,CHAS,Chastain Memorial Park,R,A,8,135 W. Wieuca Rd. NW,249.911529439,158.36,17 0117 LL084,CHAS,, ,East Northwest,30342,Y,1,0,FULTON,from Fult,2,1,3,8531, , ,y: playgr,0,5,2,1,25,6, ,9,PATH Foun,1,3,y,0,0,1,520000,1,3288,0,0, , ,1, , ,,0,Picnic pa,0,0,0,0,1,0,268,1,1961-05-03T00:00:00.000Z,55, ,0,0, ,3,Chastain,15000, , , ,0, ,0, ,0,1,{85F4C684-0CE6-498A-A762-69EE55C785F7},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1510,VAHA,Valley Road and Habersham Park,G,A,8,Valley Rd./Habersham Rd. NW,0.04487782681,0.9, ,VAHA,, ,East Northwest,30305, ,0,0,FULTON,from Fult,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.045,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{A580051F-1940-4A54-A19F-752DFE4A51FD},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1511,HINO,Hillside at Northside Drive Park,G,A,8,Hillside Dr./Northside Dr. NW,0.37830169573,0.75,17 01390001016,HINO,, ,East Northwest,30342, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.378,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{1ABE6FD3-3B37-4122-9D98-F0B2C1E9F913},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1512,BRWE,Broadland and West Conway Park,G,A,8,Broadland Rd. NW at W. Conway Dr.,0.08585663826,0.1, ,BRWE,, ,Central Northwest,30327, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0,Neighbors, ,,0, ,0,0,0,0,0,0,0.086,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{11922F4D-2896-4952-BFFF-71356B163F03},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1513,RACI,Ranier Circle,G,A,8,End of Ranier Dr. NW,0.00992635086,0.25, ,RACI,, ,Central Northwest,30327, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.01,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{D7731965-0095-4674-BBD6-C54C720552C8},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1514,SHVA,Shady Valley Park,C,B,7,2720 Shady Valley Dr. NE,11.2634178502,11.08,17 00070003036,SHVA,, ,Lenox Road-Pine Hills,30324,Y,0,0,FULTON, ,0,1,0,3825, , , ,0,5,0,0,0,1, ,3, , , ,y,1,0, ,0,0,0,0,0, , ,0, , ,,0,Creek,0,0,0,0,0,1,11.08,1,1964-12-23T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{90E3EE42-2187-4898-A992-14267D629579},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1515,LENO,Lenox Beauty Spot,G,B,7,End of Roxboro Circle NE,0.07969035238,0.25, ,LENO,, ,Ridgedale Park,30319, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.08,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{762F0A71-9A6F-4815-98CF-A17E41DE6CF7},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1516,VERM,Vermont Road Park,N,B,7,Vermont Rd. and Calvert Lane NE,2.10086118029,2, ,VERM,, ,Ridgedale Park,30319, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,2,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{450A4F1B-A256-4D8A-9E9B-ACD9706FD8EC},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1517,MAYS,Mayson Park,CN,B,7,vicinity of 4417 Club Drive NE,2.78925920824,3.1, ,MAYS,, ,Brookhaven,30319, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,3.1,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{1D2E2F67-24C6-44A2-AC9A-0463B2FA920F},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1518,CLUB,Club Drive Park,G,B,7,Club Dr./Davidson Ave. NE,0.07650107142,0.25, ,CLUB,, ,Brookhaven,30319, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0,Brookhave, ,,0, ,0,0,0,0,0,0,0.077,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{0FB0E6A4-5107-4B09-B629-9D22446A24EB},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1519,EBLA,East Brookhaven and Lakehaven Park,G,B,7,"E. Brookhaven Dr at Lakehaven Dr, NE",0.04676637109,0.1, ,EBLA,, ,Brookhaven,30319, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0,Brookhave, ,,0, ,0,0,0,0,0,0,0.047,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{5499741F-B25E-4350-9E14-DF7AAFE54BEE},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1520,DALA,Davidson and Lakehaven Park,G,B,7,Davidson Ave. at Lakehaven Dr. NE,0.04987301514,0.1, ,DALA,, ,Brookhaven,30319, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0,Brookhave, ,,0, ,0,0,0,0,0,0,0.05,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{C4F3ED10-91C7-4887-802B-B36DA3361C8F},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1521,DACI,Darlington Circle Park,G,B,7,Darlington Cir. off Burke Rd. NE,0.0642854134,0.9, ,DACI,, ,Peachtree Park-Lenox,30305, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.064,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{7382BC2A-2D16-4261-AB8F-D54C62010AF6},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1522,BOUL,Boulevard Crossing,N, W, 1,Boulevard Ave & Englewood Ave,21.2522,21.79,14 00420009022,BOUL,, ,Grant Park,30315, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,0,0,21.79,0,2006-12-01T00:00:00.000Z,0, Y,0,0, , , ,0, , , ,0, ,0, ,0,1,{BE8160B4-C20F-4709-927F-9BFEC9E4039C},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1523,MOWA,Mountain Way Commons,C,B,7,Mountain Way & GA 400,11.5,10.5,,MOWA,,,Mountain Way,,,1,,FULTON,PATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,2014-07-07T00:00:00.000Z,,,,,,,,,,,,,,,,,,{C244A06F-F2F6-43F9-8DEF-06F348A93A63},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1524,LIST,Lindsay Street Park,B,L,3,539 Lindsay St,1.2,1.2,24 01110001174,LIST,,,English ,30314,,,,FULTON,TCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,2015-01-20T00:00:00.000Z,,,,,,,,,,,,,,,,,,{5D750C49-36C6-4E27-95AC-2DCCE7B8995A},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1525,OACI,Rev. James Orange Park at Oakland City,C,S,4,1305 Oakland Dr. SW at Epworth,14.4777621966,15.4,14 0137 LL001,OACI,,Cochran Park,Oakland City,30310,Y,0,0,FULTON, ,1,1,3,2500, , , ,0,0,4, ,25,1, ,2, , , , ,0,0,1,270000,0,1500,0,0, , ,1, , ,,0,Recreatio,0,0,0,0,0,0,15.4,1,1909-12-29T00:00:00.000Z,25, ,0,0, ,2,Oakland City,5386, , , ,0, ,0, ,0,1,{DC688526-F967-46A6-8536-50D46B6D2D8F},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
