X,Y,OBJECTID,SYSSCHOOL,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,FAC_SCHTYP,GRADE_RANGE,SCHOOL_ADD,SCHOOL_CITY,STATE,SCHOOL_ZIP,SCHOOL_PHONE,Num_Tested_All_2017,Average_Score_All_2017,Num_in_HFZ_All_2017,Pct_in_HFZ_All_2017,Num_Tested_Male_2017,Average_Score_Male_2017,Num_in_HFZ_Male_2017,Pct_in_HFZ_Male_2017,Num_Tested_Female_2017,Average_Score_Female_2017,Num_in_HFZ_Female_2017,Pct_in_HFZ_Female_2017,GlobalID,last_edited_date
-83.650716999781054,32.506187999755547,317,6760199,676,Houston County,0199,Matthew Arthur Elementary School,E,PK-05,2500 Ga Highway 127,Kathleen,GA,31047-2828,478.988.6170,227,42.98,176,77.5,112,44.18,95,84.8,115,41.81,81,70.4,{05C08B7F-53CA-420A-AC6C-B53D58BDA65C},
-83.688552000332137,32.608490999819701,318,6760195,676,Houston County,0195,Quail Run Elementary School,E,PK-05,250 Smithville Church Rd,Warner Robins,GA,31088-7802,478.953.0415,206,40.55,94,45.6,104,41.29,58,55.8,102,39.8,36,35.3,{90AB1FBF-9BB3-43C3-A66D-50FB7C3CAD0F},
-83.688098999339772,32.629237999840008,319,6762050,676,Houston County,2050,Centerville Elementary School,E,PK-05,450 N Houston Lake Blvd,Centerville,GA,31028-1120,478.953.0400,124,41.54,69,55.6,73,42.32,47,64.4,51,40.43,22,43.1,{9A0EF08E-2277-408C-BCAE-1C791FE157D1},
-83.650968999902076,32.602847999894749,320,6765054,676,Houston County,5054,Shirley Hills Elementary School,E,PK-05,300 Mary Ln,Warner Robins,GA,31088-5308,478.929.7824,358,41.33,190,53.1,185,42.06,115,62.2,173,40.55,75,43.4,{23FEDB47-8D25-4DD1-A5DF-908DE823DBDD},
-83.635346000134575,32.596699000352785,321,6764054,676,Houston County,4054,Russell Elementary School,E,PK-05,101 Patriot Way,Warner Robins,GA,31088-5652,478.929.7830,229,41.3,119,52,131,42.08,81,61.8,98,40.26,38,38.8,{C4894C10-952C-4075-A328-75A8DA3FE4B3},
-83.638720000120145,32.615255999683257,322,6765050,676,Houston County,5050,Miller Elementary School,E,PK-05,101 Pine Valley Dr,Warner Robins,GA,31088-4007,478.929.7814,186,42.14,109,58.6,93,42.9,59,63.4,93,41.37,50,53.8,{521D216A-304F-4D80-86F4-F85BA17EEE8E},
-83.630274000045745,32.624900000587019,323,6763052,676,Houston County,3052,Parkwood Elementary School,E,PK-05,503 Parkwood Dr,Warner Robins,GA,31093-3128,478.929.7822,209,43.43,26,12.4,109,44.59,23,21.1,100,42.17,3,3,{62595B6C-8AB1-4AE9-ACB6-71556F812465},
-83.624168000278786,32.621435999691357,324,6762058,676,Houston County,2058,Westside Elementary School,E,PK-05,201 N Pleasant Hill Rd,Warner Robins,GA,31093-3282,478.929.7820,185,40.56,81,43.8,97,41.26,49,50.5,88,39.78,32,36.4,{39235BA9-E7AF-4CE1-8D46-6BB3F4C815CC},
-83.751535999934319,32.649602999827366,325,7111050,711,Peach County,1050,Byron Elementary School,E,PK-05,202 New Dunbar Rd,Byron,GA,31008-6337,478.956.5020,98,42.83,59,60.2,48,45.31,34,70.8,50,40.44,25,50,{B17C8B50-2C4B-4E17-A0ED-52DDAC63F49A},
-83.692082999696922,32.737095000355858,326,6111067,611,Bibb County,1067,Porter Elementary School,E,PK-05,5802 School Rd,Macon,GA,31216-6244,478.779.4350,191,40.77,58,30.4,80,42.25,35,43.8,111,39.7,23,20.7,{85A4DD38-7186-4566-A024-59E70B8A53D2},
-83.657153000421715,32.655269000588973,327,6760191,676,Houston County,0191,Northside Elementary School,E,PK-05,305 Sullivan Rd,Warner Robins,GA,31093-7036,478.929.7816,138,41.57,78,56.5,73,42.4,48,65.8,65,40.64,30,46.2,{8310D5F0-3E46-4FA7-8A4D-DA01C02403E7},
-83.687395999500765,32.723259000098388,328,6113060,611,Bibb County,3060,Heard Elementary School,E,PK-05,6515 Houston Rd,Macon,GA,31216-6716,478.779.4250,645,40.72,93,14.4,331,41.11,53,16,314,40.31,40,12.7,{AB0BEC11-01E3-4D4C-8B46-471683125774},
-83.756369999716,32.844909999579194,329,6110605,611,Bibb County,0605,Heritage Elementary School,E,PK-05,6050 Thomaston Rd,Macon,GA,31220-5331,478.779.4715,202,42.18,129,63.9,97,43.65,69,71.1,105,40.82,60,57.1,{F1D21C73-3AA5-4FFF-B514-F7939090F5FC},
-83.757004999846558,32.878454000082321,330,6111205,611,Bibb County,1205,Carter Elementary School,E,PK-05,5910 Zebulon Rd,Macon,GA,31210-2096,478.779.3350,132,40.98,71,53.8,67,41.51,40,59.7,65,40.43,31,47.7,{6835B51E-EA1F-4548-B11E-A1E5E4E9486B},
-83.715033000164411,32.813615999562003,331,6111309,611,Bibb County,1309,Veterans Elementary School,E,PK-05,4901 Faubus Avenue,Macon,GA,31204-6303,478.779.4800,224,41.71,130,58,101,42.51,65,64.4,123,41.06,65,52.8,{E758A7BE-63D0-4B30-AB8F-B910F56BFAEC},
-83.723569000006975,32.835381000707478,332,6110705,611,Bibb County,0705,Union Elementary School,E,PK-05,4831 Mamie Carter Dr,Macon,GA,31210-5650,478.773.2629,145,39.19,35,24.1,72,39.78,22,30.6,73,38.61,13,17.8,{AD43FF78-D4C0-40A9-871B-53845FEF421C},
-83.690099999804374,32.8341149997946,333,6110805,611,Bibb County,0805,Riley Elementary School,E,PK-05,3522 Greenbriar Rd,Macon,GA,31204-4204,478.779.2064,45,40.26,18,40,20,42.16,13,65,25,38.74,5,20,{0BA4988C-C440-4174-BEA2-ACC264F1AAAC},
-83.694884000133428,32.891592999687013,334,6111305,611,Bibb County,1305,Lane Elementary School,E,PK-05,990 Newport Rd,Macon,GA,31210-3344,478.779.3150,146,43.62,97,66.4,71,45.73,53,74.6,75,41.63,44,58.7,{5B759752-C892-4194-8407-17A284498125},
-83.68806700016944,32.781370000034435,335,6111307,611,Bibb County,1307,Southfield Elementary School,E,PK-05,4375 Bloomfield Drive Ext,Macon,GA,31206-3983,478.779.4800,236,45.58,164,69.5,116,47.64,88,75.9,120,43.59,76,63.3,{E92470E3-DD5C-430A-B827-7BD0C8D4346E},
-83.678934000124542,32.821318999840265,336,6112060,611,Bibb County,2060,Hartley Elementary School,E,PK-05,2230 Anthony Rd,Macon,GA,31204-5824,478.779.2500,116,41,65,56,53,41.86,35,66,63,40.28,30,47.6,{98A8D2B5-DBD7-478A-98FA-26A4EF517412},
-83.662238999525243,32.824876999809902,337,7830611,7830611,Commission Charter Schools- Cirrus Charter Academy,0611,Cirrus Charter Academy,E,KK-08,1870 Pio Nono Ave,Macon,GA,31204-6143,478.250.1376,,,,,,,,,,,,,{9885B185-CD13-46B4-8FD6-CDDCDE5B55CF},
-83.661495000315171,32.825009999472449,338,6113067,611,Bibb County,3067,Ingram/Pye Elementary School,E,PK-05,1870 Pio Nono Ave,Macon,GA,31204-6143,478.779.3000,213,41.35,98,46,123,41.79,63,51.2,90,40.76,35,38.9,{FDAD7CF0-E4CA-4E5D-905E-98B57B2A4E09},
-83.651293000532434,32.79856100027876,339,6110109,611,Bibb County,0109,Bruce Elementary School,E,PK-05,3660 Houston Ave,Macon,GA,31206-2414,478.779.4558,106,42.47,67,63.2,46,44.05,32,69.6,60,41.26,35,58.3,{BA4908E3-4DA9-41AF-888D-82EA72F480B6},
-83.644955999950298,32.832826000307278,340,6111050,611,Bibb County,1050,Alexander II Magnet School,E,PK-05,1156 College St,Macon,GA,31201-1701,478.779.2679,136,41.44,70,51.5,67,42.52,42,62.7,69,40.4,28,40.6,{FB9EB043-06B8-47CE-85C5-055D3CA5B59D},
-83.685337999444201,32.851934999944007,341,6111005,611,Bibb County,1005,Brookdale Elementary School,E,PK-05,3600 Brookdale Ave,Macon,GA,31204-2728,478.779.2783,266,40.54,43,16.2,138,41.65,29,21,128,39.35,14,10.9,{A2E30D78-B931-4B4A-A87B-A212AC67A6B7},
-83.677957000757019,32.876283999840737,342,6110405,611,Bibb County,0405,Rosa Taylor Elementary School,E,PK-05,2976 Crestline Dr,Macon,GA,31204-1237,478.779.3563,128,39.62,36,28.1,66,40.97,30,45.5,62,38.18,6,9.7,{5B6F1246-F74C-474E-A82F-83829F06AAD0},
-83.655651999371869,32.844683000042657,343,6110203,611,Bibb County,0203,Vineville Academy,E,PK-05,2260 Vineville Ave,Macon,GA,31204-3116,478.779.3226,,,,,,,,,,,,,{FC4F4109-1CD7-4CC8-979D-224483EF9150},
-83.646539999467436,32.845160999815377,344,6110383,611,Bibb County,0383,Williams Elementary School,E,PK-05,325 Pursley St,Macon,GA,31201-1127,478.779.3660,58,37.7,5,8.6,26,38.12,3,11.5,32,37.36,2,6.3,{B7567451-AC21-405C-81C8-F1F385C6C0CA},
-83.638868000437327,32.846446000220688,345,6111308,611,Bibb County,1308,Macon Charter Academy,E,PK-08,151 Madison St,Macon,GA,31201-1670,478.330.7177,,,,,,,,,,,,,{D68FBB59-DA49-499D-B2ED-C9374E705550},
-83.728355000529447,32.938716000201083,346,6110117,611,Bibb County,0117,Academy For Classical Education,E,KK-10,5665 New Forsyth Rd,Macon,GA,31210-5770,478.747.5310,,,,,,,,,,,,,{D462D012-D770-4EAE-B824-BC65817B8D7B},
-83.719732999836324,32.904980000062935,347,6111105,611,Bibb County,1105,Springdale Elementary School,E,PK-05,4965 Northside Dr,Macon,GA,31210-1626,478.779.3750,300,41.88,183,61,189,42.36,122,64.6,111,41.07,61,55,{B5EC6418-5262-46A6-830F-B161E6F86A8E},
-83.621288999861278,32.543006000006457,348,6760309,676,Houston County,0309,Hilltop Elementary School,E,PK-05,301 Robert Bryson Smith Pkwy,Bonaire,GA,31005-5201,478.929.6114,215,43.23,153,71.2,105,44.16,76,72.4,110,42.35,77,70,{F5087A3C-B9D6-4A12-A3C0-5792CCAAEA1F},
-83.600122000048898,32.547260999496146,349,6761050,676,Houston County,1050,Bonaire Elementary School,E,PK-05,101 Elm St,Bonaire,GA,31005-3433,478.929.7826,290,42,181,62.4,146,42.87,97,66.4,144,41.11,84,58.3,{F495355C-4D5B-4124-B459-D5D9AF41FF61},
-83.610296999736093,32.610164000561049,350,6760102,676,Houston County,0102,C. B. Watson Primary School,E,PK-02,61 Martin Luther King Jr Blvd,Warner Robins,GA,31088-4787,478.929.6361,,,,,,,,,,,,,{87120390-8493-485A-985E-EE8416826B61},
-83.607215999818521,32.611640999978377,351,6760175,676,Houston County,0175,Pearl Stephens Elementary School,E,03-05,420 Pearl Stephens Way,Warner Robins,GA,31098,478.929.6360,722,40.41,222,30.7,358,41.31,139,38.8,364,39.52,83,22.8,{D1EFF5A4-8182-4511-8FFC-6927F13DFCEB},
-83.615973000112376,32.639447000595801,352,6764050,676,Houston County,4050,Lindsey Elementary School,E,PK-05,81 Tabor Dr,Warner Robins,GA,31093-1949,478.929.7818,118,39.03,32,27.1,63,39.32,19,30.2,55,38.69,13,23.6,{0E73B750-9B63-49A6-B3DB-3BE596ED6D87},
-83.567814999423959,32.814240000093051,353,6111054,611,Bibb County,1054,Bernd Elementary School,E,PK-05,4160 Ocmulgee East Blvd,Macon,GA,31217-5636,478.779.2730,,,,,,,,,,,,,{D8D511A5-73FD-4FF8-AAE6-2C1D7F7FEB13},
-83.613224999679645,32.853163999789196,354,6110104,611,Bibb County,0104,Burdell Elementary School,E,PK-05,972 Fort Hill St,Macon,GA,31217-6404,478.779.2937,152,44.61,104,68.4,73,46.13,54,74,79,43.2,50,63.3,{C53A7076-AFCE-44CD-AEB3-B2E74D4CBFEB},
-83.600252999781887,32.858692000167977,355,6111306,611,Bibb County,1306,Martin Luther King Jr Elementary School,E,PK-05,1307 Shurling Dr,Macon,GA,31211-2137,478.779.2100,,,,,,,,,,,,,{A64A9F47-8F64-41E2-B0D6-5BC8ED17E0E9},
-83.536437999441645,32.88917299972988,356,6840102,684,Jones County,0102,Mattie Wells Elementary School,E,PK-05,101 Mattie Wells Dr,Macon,GA,31217-2366,478.742.5959,195,42.81,124,63.6,87,45.21,66,75.9,108,40.87,58,53.7,{69A38DD1-896E-46EE-8FBC-437573980E37},
-83.602475999898246,32.9860779996906,357,6840199,684,Jones County,0199,Dames Ferry Elementary School,E,PK-05,545 Ga Highway 18 W,Gray,GA,31032-3721,478.986.2023,211,40.88,105,49.8,112,41.72,65,58,99,39.94,40,40.4,{D1CEBCF2-0063-4568-B590-25C933591E37},
-83.523386000560066,32.993930999990603,358,6841550,684,Jones County,1550,Gray Elementary School,E,PK-05,365 Ga Highway 18 E,Gray,GA,31032-5821,478.986.6295,160,40.69,66,41.3,84,41.67,47,56,76,39.6,19,25,{144D1334-8E36-43C9-B6C4-F6FE81CACCF7},
-83.494774000350063,32.99007100053965,359,6840114,684,Jones County,0114,Turner Woods Elementary School,E,PK-05,144 Willie L Fluellen Dr,Gray,GA,31032,478.986.2222,162,52.11,153,94.4,83,54.23,80,96.4,79,49.88,73,92.4,{F59AA971-E9A8-42D1-ACFF-3EBFAAC08206},
-83.848451000109733,33.468478999288038,360,7074550,707,Newton County,4550,Heard-Mixon Elementary School,E,PK-05,14110 Highway 36,Covington,GA,30014-5602,770.784.2980,155,46.57,136,87.7,74,47.2,64,86.5,81,45.99,72,88.9,{57A93B80-3313-4716-B846-6D1ACEC526EB},
-83.794399999346822,33.543816999314203,361,7071050,707,Newton County,1050,East Newton Elementary School,E,PK-05,2286 Dixie Rd,Covington,GA,30014-5444,770.784.2973,181,41,86,47.5,91,41.96,51,56,90,40.02,35,38.9,{3D2948BD-DB9F-426B-A01D-2D5FA53D3B35},
-83.705228999522205,33.310686999861979,362,6790100,679,Jasper County,0100,Washington Park Elementary School,E,03-05,721 Ga Highway 212 W,Monticello,GA,31064-8065,706.468.6284,518,40.94,180,34.7,276,41.56,109,39.5,242,40.23,71,29.3,{7596CBE6-5412-411A-8094-BB3EA486F323},
-83.702196999952278,33.30932600002582,363,6790195,679,Jasper County,0195,Jasper County Primary School,E,PK-02,495 Ga Highway 212 W,Monticello,GA,31064-8004,706.468.4968,,,,,,,,,,,,,{71F4A19F-E7B8-4B74-9FED-D3B2C9CD38DA},
-83.733655000794357,33.521268000213567,364,7074050,707,Newton County,4050,Mansfield Elementary School,E,PK-05,45 E Third Ave,Mansfield,GA,30055-2700,770.784.2948,132,43.6,101,76.5,63,44.69,52,82.5,69,42.61,49,71,{CD299546-0710-4824-BACF-3A72731A123D},
-83.397816000604521,33.310685000361573,365,7170112,717,Putnam County,0112,Putnam County Primary School,E,PK-02,162 Old Glenwood Springs Rd,Eatonton,GA,31024-6525,706.485.5141,,,,,,,,,,,,,{58C131A6-CAF8-437D-A4B5-B35D40310CD7},
-83.390832000171102,33.321541999983296,366,7170113,717,Putnam County,0113,Putnam County Elementary School,E,03-05,314 S Washington Ave,Eatonton,GA,31024-1126,706.485.5312,1083,40.99,361,33.3,531,41.95,224,42.2,552,40.07,137,24.8,{A3226A97-D0F3-4EA6-A957-DBA7E22E7A9C},
-83.359455000033449,32.687611999809945,367,7430107,743,Twiggs County,0107,Jeffersonville Elementary,E,PK-05,675 Bullard Rd,Jeffersonville,GA,31044-3314,478.945.3127,,,,,,,,,,,,,{66AE9BE9-386C-4B44-AB4C-1826453BFFF3},
-83.197605999724985,32.816985000389494,368,7580175,758,Wilkinson County,0175,Wilkinson County Elementary School,E,03-05,"12516 Georgia Highway 57, East",Irwinton,GA,31042-2815,478.946.5527,236,38.8,62,26.3,126,39.4,44,34.9,110,38.12,18,16.4,{0835AFF5-FCA0-46D4-8FBD-4A3177A207CF},
-83.187816999797462,32.812959999820009,369,7581050,758,Wilkinson County,1050,Wilkinson County Primary School,E,PK-02,"12516 Georgia Highway 57, East",Irwinton,GA,31042-2815,478.946.2161,,,,,,,,,,,,,{0E2AD5D2-1C09-44CB-906F-6A7C3AEFB815},
-83.227834000381378,33.019272999656508,370,6050194,605,Baldwin County,0194,Midway Elementary School,E,KK-05,101 Carl Vinson Rd SE,Milledgeville,GA,31061-9781,478.457.2440,163,39.1,49,30.1,81,40.11,32,39.5,82,38.11,17,20.7,{93A65887-D496-4F9E-9439-D3DF7A19EF94},
-83.227834000381378,33.019272999656508,371,6050303,605,Baldwin County,0303,Midway Hills Academy,E,03-05,101 Carl Vinson Road,Milledgeville,GA,31061-9781,478.457.2440,,,,,,,,,,,,,{94A37806-D4F9-49F1-B9AA-FB0C42785A99},
-83.062731999934243,32.536214000137157,372,6870201,687,Laurens County,0201,Northwest Laurens Elementary,E,PK-05,3330 US Highway 80 W,Dudley,GA,31022-2301,478.676.3475,303,44.57,125,41.3,150,46.45,75,50,153,42.73,50,32.7,{568D8612-7567-4D2D-963E-F6CB54F30E3B},
-82.92230900016358,32.551358000756402,373,7740112,774,Dublin City,0112,Hillcrest Elementary,E,PK-04,1100 Edgewood Dr,Dublin,GA,31021-5522,478.353.8200,372,43.45,80,21.5,180,44.25,50,27.8,192,42.7,30,15.6,{0E91ADA9-18ED-4CAB-BFA1-D44085150084},
-82.902556000332496,32.525399999819584,374,7740312,774,Dublin City,0312,Susie Dasher,E,PK-04,911 Martin Luther King Jr Dr,Dublin,GA,31021-5064,478.353.8250,300,42.43,65,21.7,154,43.47,39,25.3,146,41.33,26,17.8,{4AE05642-4861-4D0E-9286-1E60D74D2366},
-83.271679000582353,33.079899000135114,375,6050301,605,Baldwin County,0301,Midway Hills Primary School,E,KK-02,375 Blandy Road,Milledgeville,GA,31061-8926,478.457.2495,,,,,,,,,,,,,{5D5AC255-CEED-450E-8CD7-525524A24600},
-83.269764000707724,33.08031699988112,376,6050195,605,Baldwin County,0195,Blandy Hills Elementary School,E,KK-05,375 Blandy Rd NW,Milledgeville,GA,31061-8926,478.457.2495,,,,,,,,,,,,,{BA234E5D-4497-4F66-B6C0-6EA1B68CF97A},
-83.269323000191008,33.081018999601454,377,6050199,605,Baldwin County,0199,Creekside Elementary School,E,KK-05,372 Blandy Rd NW,Milledgeville,GA,31061-8927,478.457.3301,424,39.86,97,22.9,225,41,75,33.3,199,38.57,22,11.1,{E564CFD0-BC8A-4B23-A0D4-FA5D91ABAA09},
-83.26898000034906,33.080466000078218,378,6050302,605,Baldwin County,0302,Lakeview Primary,E,KK-02,372 Blandy Road,Milledgeville,GA,31061-8927,478.457.3301,,,,,,,,,,,,,{C40CB398-5BF0-4371-BB9F-A1F4A162BB2E},
-83.265675999873778,33.088582000726504,379,6050104,605,Baldwin County,0104,Eagle Ridge Elementary School,E,PK-05,220 N Abc Dr,Milledgeville,GA,31061-1500,478.457.2967,182,40.11,72,39.6,95,40.85,47,49.5,87,39.3,25,28.7,{C222431E-49CB-480A-886E-BC3A51C5CBE0},
-83.264255000479878,33.090535999805624,380,6050300,605,Baldwin County,0300,Lakeview Academy,E,03-05,220 N ABC Street,Milledgeville,GA,31061-1500,478.457.2967,,,,,,,,,,,,,{7355CBE2-E9CE-4D37-9D49-50E3FFEABFC4},
-83.242949999805461,33.468930999704632,381,6660109,666,Greene County,0109,LAKE OCONEE CHARTER,E,PK-11,5800 Lake Oconee Pkwy,Greensboro,GA,30642-3796,706.454.1562,,,,,,,,,,,,,{CC93C6C8-D9A0-4F9C-A600-DDEF42F16927},
-82.968897000123192,33.297679999873687,382,6700188,670,Hancock County,0188,Lewis Elementary School,E,PK-05,11145 Ga Highway 15,Sparta,GA,31087-4121,706.444.7028,141,46.73,108,76.6,69,49.81,60,87,72,43.78,48,66.7,{06832ACD-E282-4F5A-80C8-DC66DE97E8F2},
-82.73840899927491,31.611541000147653,383,6343052,634,Coffee County,3052,West Green Elementary School,E,PK-05,106 School Circle Rd,West Green,GA,31567-4080,912.384.2032,200,42.14,56,28,113,43.48,37,32.7,87,40.4,19,21.8,{AE3D38F2-DA45-4231-87F8-65A9CA11EB04},
-82.638145999411179,31.517454000490055,384,6340291,634,Coffee County,0291,Nicholls Elementary School,E,PK-05,704 van Streat Hwy,Nicholls,GA,31554,912.345.2429,94,44.01,67,71.3,47,44.81,34,72.3,47,43.2,33,70.2,{F6380FDA-5DCD-4343-AAB2-1EBFF3F1E5C3},
-82.609789999177721,31.871442000294703,385,6800105,680,Jeff Davis County,0105,Jeff Davis Primary School,E,PK-02,71 Burketts Ferry Rd,Hazlehurst,GA,31539-6558,912.375.6720,,,,,,,,,,,,,{28971894-0220-4959-86D9-745A531B763D},
-82.606700999428526,31.864130000176651,386,6800175,680,Jeff Davis County,0175,Jeff Davis Elementary School,E,03-05,81 Pat Dixon Rd,Hazlehurst,GA,31539-6421,912.375.6730,427,37.92,57,13.3,225,38.34,46,20.4,202,37.45,11,5.4,{D217B5D4-0628-41EB-A3FC-D3983D6C79ED},
-82.479730000277542,31.557638999758453,387,6030102,603,Bacon County,0102,Bacon County Primary School,E,PK-02,251 Cumberland Rd,Alma,GA,31510-1680,912.632.4765,,,,,,,,,,,,,{1B415D3D-A8B9-417B-866C-50C7DCE5A542},
-82.454054999129511,31.536469999883021,388,6033050,603,Bacon County,3050,Bacon County Elementary School,E,03-05,523 E 16th St,Alma,GA,31510-3013,912.632.4133,305,39.48,128,42,162,39.64,75,46.3,143,39.29,53,37.1,{3FA33B9C-C365-49DC-BA04-F2EBAC6CE7CA},
-82.354583999802443,31.754824000064527,389,6010177,601,Appling County,0177,Appling County Elementary School,E,03-05,680 Blackshear Hwy,Baxley,GA,31513-6709,912.367.8640,563,40.65,168,29.8,284,41.47,111,39.1,279,39.81,57,20.4,{76F9A233-28A4-4A50-849D-499A6F6BE9D7},
-82.352367999716932,31.755296000509507,390,6010277,601,Appling County,0277,Appling County Primary School,E,PK-02,678 Blackshear Hwy,Baxley,GA,31513-6709,912.367.8642,,,,,,,,,,,,,{52724978-0B24-4463-8779-68A7D941C689},
-82.362547000417948,31.875482000087743,391,6011050,601,Appling County,1050,Altamaha Elementary School,E,PK-05,344 Altamaha School Rd,Baxley,GA,31513-2670,912.367.3713,106,40.89,52,49.1,48,41.49,27,56.3,58,40.4,25,43.1,{57B4637B-DB1B-42C2-BEE0-255FD436015F},
-82.775244000604502,32.145864000391633,392,7531052,753,Wheeler County,1052,Wheeler County Elementary School,E,PK-05,50 S Commerce St,Alamo,GA,30411,912.568.7159,,,,,,,,,,,,,{B3ECA5C0-0D61-4F14-B6AC-5D7EE053897D},
-82.576750000136684,32.191742000014024,393,7030107,703,Montgomery County,0107,Montgomery County Elementary School,E,PK-05,900 Martin Luther King Dr,Ailey,GA,30410-3314,912.583.2279,181,39.51,43,23.8,98,39.65,25,25.5,83,39.35,18,21.7,{25496FE0-BC45-4321-B17D-7D0864B906C9},
-82.640272000492828,32.412626999773764,394,7400113,740,Treutlen County,0113,Treutlen Elementary School,E,PK-05,7892 Ga Highway 29,Soperton,GA,30457-5386,912.529.7161,308,43.51,220,71.4,143,45.15,105,73.4,165,42.08,115,69.7,{3093ADBA-3A46-41AB-8F4C-19269A3182A4},
-82.346884000529599,32.04960499972244,395,7384050,738,Toombs County,4050,Toombs Central Elementary School,E,PK-05,6287 US Highway 1 S,Lyons,GA,30436-5925,912.565.7781,108,41.45,59,54.6,43,42.3,27,62.8,65,40.88,32,49.2,{6521A836-470E-427B-8836-9AB50535B1F5},
-82.403167999423673,32.205422999511889,396,7935050,793,Vidalia City,5050,Sally Dailey Meadows Elementary School,E,02-05,205 Waters Dr,Vidalia,GA,30474-4411,912.537.4755,364,40.52,158,43.4,188,41.57,101,53.7,176,39.39,57,32.4,{05328BB2-1E84-498A-9265-347B6A91634E},
-82.400744000500879,32.221349999776983,397,7932050,793,Vidalia City,2050,J. D. Dickerson Primary School,E,PK-01,800 North St E,Vidalia,GA,30474-4047,912.537.3421,,,,,,,,,,,,,{12B39CDD-4A42-4887-8BB8-9E36572ECAF4},
-82.336409999330044,32.189097000668248,398,7380104,738,Toombs County,0104,Lyons Primary School,E,PK-02,600 Bulldog Rd,Lyons,GA,30436-4921,912.526.8391,,,,,,,,,,,,,{F278E801-8CB9-4948-9ECC-47D2CA72C9E1},
-82.331524999956372,32.187647000386065,399,7380204,738,Toombs County,0204,Lyons Upper Elementary,E,03-05,803 S State St,Lyons,GA,30436-7187,912.526.5816,294,40.07,109,37.1,159,40.69,67,42.1,135,39.34,42,31.1,{79021A2F-270A-4C5B-A5E4-4A6B6AFA8374},
-82.24797400071661,31.611843999761078,400,6015050,601,Appling County,5050,Fourth District Elementary School,E,PK-05,13396 Blackshear Hwy,Surrency,GA,31563-3114,912.367.3250,48,45.46,39,81.3,24,47.34,19,79.2,24,43.57,20,83.3,{C24B9609-2827-4605-BD5F-F296E6C08721},
-82.022229999568737,31.486104999720034,401,7511052,751,Wayne County,1052,Screven Elementary School,E,PK-05,414 School St,Screven,GA,31560-8402,912.579.2261,311,42.01,71,22.8,148,43.25,41,27.7,163,40.89,30,18.4,{363C2332-19AB-41B0-B793-57D5C24BEB33},
-82.030891999987148,31.669978000296304,402,7513050,751,Wayne County,3050,Odum Elementary School,E,PK-05,1 Blue Jay Drive,Odum,GA,31555-6722,912.586.2225,123,44.86,59,48,58,47.78,34,58.6,65,42.26,25,38.5,{0BE21ECA-4C9E-4088-A3D1-4BAEB1586AE1},
-81.876135999752805,31.584997000281856,403,7511050,751,Wayne County,1050,Jesup Elementary School,E,PK-05,1155 U.S. Hwy 301 South,Jesup,GA,31546,912.427.1033,260,39.7,88,33.8,131,40.11,53,40.5,129,39.29,35,27.1,{A5E0C2C3-5CFF-4E50-B39A-2BD6F52385B2},
-81.902816000902334,31.616463000412914,404,7510494,751,Wayne County,0494,Bacon Elementary School,E,PK-05,1425 W Orange St,Jesup,GA,31545-0717,912.427.1077,215,39.24,70,32.6,110,39.65,40,36.4,105,38.82,30,28.6,{B103E2E3-1476-48EE-9CB6-FFB6E2FE125E},
-81.887474000074462,31.612918999817609,405,7510394,751,Wayne County,0394,Martha Rawls Smith Elementary School,E,PK-05,710 W Pine St,Jesup,GA,31545-0620,912.427.1044,147,49.37,140,95.2,75,51.77,72,96,72,46.87,68,94.4,{051808D9-3218-4099-9DBA-FC5671E2C3EB},
