X,Y,Name,Type,Location,ESRI_OID
-84.223155088954982,34.064920348941676,L. REAVES INTERIORS LLC,INTERIOR DESIGN SERVICES,11644 PARKSIDE AVENUE,1025
-84.311909950838455,34.045377728551017,COCA-COLA REFRESHMENTS,SOFT DRINK MANUFACTURING,1165 SANCTUARY PARKWAY,1026
-84.311909950838455,34.045377728551017,ISCHOOL INITIATIVE CORP.,EDUCATIONAL SUPPORT SERVICES,1165 SANCTUARY PARKWAY,1027
-84.311909950838455,34.045377728551017,"PROMETHEAN, INC.",COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,1165 SANCTUARY PARKWAY,1028
-84.311909950838455,34.045377728551017,LENDLEASE ICT SERVICES INC.,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",1165 SANCTUARY PARKWAY,1029
-84.311909950838455,34.045377728551017,LEASE PLAN USA,SALES FINANCING,1165 SANCTUARY PARKWAY,1030
-84.311909950838455,34.045377728551017,LEASE PLAN U.S.A. LT,PASSENGER CAR LEASING,1165 SANCTUARY PARKWAY,1031
-84.311909950838455,34.045377728551017,LENDLEASE US SERVICES INC.,OTHER ACCOUNTING SERVICES,1165 SANCTUARY PARKWAY,1103
-84.311909950838455,34.045377728551017,TETRA TECH GEO,ENGINEERING SERVICES,1165 SANCTUARY PARKWAY,1104
-84.311909950838455,34.045377728551017,ISI TEAM LLC,SOFTWARE PUBLISHERS,1165 SANCTUARY PARKWAY 400,480
-84.272716690074247,34.063410708512059,R1 RCM INC.,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",11650 GREAT OAKS WAY,1105
-84.291429068042149,34.064647691422294,RUTH'S CHRIS STEAK HOUSE-ALPHARETTA,FULL-SERVICE RESTAURANTS,11655 HAYNES BRIDGE ROAD,481
-84.22273557159734,34.06532928498666,RIO MARKETING INC.,MARKETING CONSULTING SERVICES,11657 PARKSIDE AVENUE,1106
-84.294355096244445,34.090650206206377,TK&K SERVICES LLC,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,11675 CENTURY DRIVE A,482
-84.29436398618023,34.090796284424172,SUNSHINE CHILD & FAMILY COUNSELING LLC,OTHER INDIVIDUAL AND FAMILY SERVICES,11675 CENTURY DRIVE C,483
-84.294370584187476,34.09085940180865,"THINK MOORE, INC.",MARKETING CONSULTING SERVICES,11675 CENTURY DRIVE D,484
-84.268214762768793,34.061251785878504,"LEVI, RAY & SHOUP INC.",COMPUTER AND SOFTWARE STORES,11675 GREAT OAKS WAY,485
-84.268214762768793,34.061251785878504,WADDELL & REED INC.,SECURITIES BROKERAGE,11675 GREAT OAKS WAY,486
-84.268214762768793,34.061251785878504,NORTON METRO LLC,INSURANCE AGENCIES AND BROKERAGES,11675 GREAT OAKS WAY,487
-84.268214762768793,34.061251785878504,PHELAN HALLINAN DIAMOND AND JONES LLC,OFFICE ADMINISTRATIVE SERVICES,11675 GREAT OAKS WAY,488
-84.268214762768793,34.061251785878504,NATIONAL PROGRAM MANAGEMENT,INSURANCE AGENCIES AND BROKERAGES,11675 GREAT OAKS WAY,489
-84.268214762768793,34.061251785878504,HULL AND COMPANY LLC,INSURANCE AGENCIES AND BROKERAGES,11675 GREAT OAKS WAY,490
-84.267724158371877,34.061457940802214,BURTON ENERGY GROUP,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,11675 GREAT OAKS WAY 350,491
-84.267627400206237,34.061440128726062,"FOODBUY, LLC",FOOD SERVICE CONTRACTORS,11675 GREAT OAKS WAY 375,1107
-84.291746710335687,34.065533616387114,CREME DE LA CREME (ATLANTA),CHILD DAY CARE SERVICES,11675 HAYNES BRIDGE ROAD,492
-84.289804881712442,34.065306420973208,"WHIRLEY & ASSOCIATES, LLC",OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,11675 RAINWATER DRIVE,1108
-84.289690989692758,34.065191077391553,WEISSMAN PC,OFFICES OF LAWYERS,11675 RAINWATER DRIVE 150,493
-84.28965916135401,34.065341688244281,RED HOUSE ATLANTA LLC,ADVERTISING AGENCIES,11675 RAINWATER DRIVE 175,1109
-84.289804881712442,34.065306420973208,ZATATEK,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",11675 RAINWATER DRIVE 200,1110
-84.290140152524387,34.065270748670308,"BUSINESS WIRE, INC",NEWS SYNDICATES,11675 RAINWATER DRIVE 225,494
-84.289804881712442,34.065306420973208,TRITON VALUE PARTNERS,CONSUMER LENDING,11675 RAINWATER DRIVE 250,1111
-84.289804881712442,34.065306420973208,DODGE COMMUNICATIONS,ADVERTISING AGENCIES,11675 RAINWATER DRIVE 300,495
-84.289804881712442,34.065306420973208,NORTHPOINT COMMERCIAL FINANCE,ALL OTHER NONDEPOSITORY CREDIT INTERMEDIATION,11675 RAINWATER DRIVE 450,1112
-84.289804881712442,34.065306420973208,AMDOCS,OTHER COMPUTER RELATED SERVICES,11675 RAINWATER DRIVE 500,1113
-84.28965916135401,34.065341688244281,MUSCLE UP MARKETING,MARKETING CONSULTING SERVICES,11675 RAINWATER DRIVE 675,1114
-84.270356098110483,34.063844756904871,CBRE,OTHER ACTIVITIES RELATED TO REAL ESTATE,11680 GREAT OAKS WAY 110,496
-84.270356098110483,34.063844756904871,CBRE TECHNICAL SERVICES,OTHER ACTIVITIES RELATED TO REAL ESTATE,11680 GREAT OAKS WAY 110,530
-84.270356098110483,34.063844756904871,DIGITAL ROUTE AMERICAS,OTHER COMPUTER RELATED SERVICES,11680 GREAT OAKS WAY 110,531
-84.270536811121872,34.063749489695077,"ROHM SEMICONDUCTOR USA, LLC",OTHER ELECTRONIC PARTS AND EQUIPMENT MERCHANT WHOLESALERS,11680 GREAT OAKS WAY 140,532
-84.270536811121872,34.063749489695077,NAELLCO CORPORATION,"INDEPENDENT ARTISTS, WRITERS, AND PERFORMERS",11680 GREAT OAKS WAY 150,1115
-84.270742166140153,34.063543077709731,AMERICAN IN-HOME CARE LLC,OFFICE ADMINISTRATIVE SERVICES,11680 GREAT OAKS WAY 170,1116
-84.292380070382578,34.064319878375905,NORTHSIDE PLASTIC SURGERY,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),11681 HAYNES BRIDGE ROAD,533
-84.292380070382578,34.064319878375905,BREAST ENHANCEMENT CENTERS OF AMERICA,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),11681 HAYNES BRIDGE ROAD,534
-84.326997788339625,34.039337688215326,"KELLY GREENSCAPES, INC.",LANDSCAPING SERVICES,117 ASHFORD PLACE,1117
-84.270550676861873,34.046021395838174,"INSIGHT2IMPACT, INC.",ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,1170 SEALE DRIVE,1118
-84.279405916945265,34.067558593848744,MARRIOTT COURTYARD AVALON,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,11700 AMBER PARK DRIVE,535
-84.26692971383018,34.063086313860595,THE ULTIMATE SOFTWARE GROUP INC.,SOFTWARE PUBLISHERS,11700 GREAT OAKS WAY,536
-84.26692971383018,34.063086313860595,"FIBERLIGHT, LLC",WIRED TELECOMMUNICATIONS CARRIERS,11700 GREAT OAKS WAY,537
-84.26692971383018,34.063086313860595,"ATOS IT SOLUTIONS, INC.",OTHER COMPUTER RELATED SERVICES,11700 GREAT OAKS WAY,538
-84.26692971383018,34.063086313860595,"MARKETSOURCE, INC.",ALL OTHER BUSINESS SUPPORT SERVICES,11700 GREAT OAKS WAY,539
-84.294236527657745,34.066912403040682,QUIKTRIP #765,GASOLINE STATIONS WITH CONVENIENCE STORES,11700 HAYNES BRIDGE ROAD,1119
-84.292726505694191,34.066510500079929,WILSON & STRICKLAND,BUILDING INSPECTION SERVICES,11705 HAYNES BRIDGE ROAD,540
-84.279021198656352,34.06649384406181,OPEN TEXT INC.,ALL OTHER INFORMATION SERVICES,11720 AMBER PARK DRIVE,1120
-84.278881373386454,34.066424239388226,PLANMARK CAPITAL MANAGEMENT LLC,PORTFOLIO MANAGEMENT,11720 AMBER PARK DRIVE 150,541
-84.278881373386454,34.066424239388226,PLANMARK FINANCIAL GROUP,INVESTMENT ADVICE,11720 AMBER PARK DRIVE 150,542
-84.279089389402415,34.066613184782852,OFFICE EVOLUTION OF ATLANTA,NONRESIDENTIAL PROPERTY MANAGERS,11720 AMBER PARK DRIVE 160,1121
-84.279089389402415,34.066613184782852,"FOWLER ST. CLAIR, PLLC",OFFICES OF LAWYERS,11720 AMBER PARK DRIVE 160,1122
-84.279089389402415,34.066613184782852,NEXTGEN PEST SOLUTIONS,EXTERMINATING AND PEST CONTROL SERVICES,11720 AMBER PARK DRIVE 160,1123
-84.278943277390312,34.066672001512643,CONTACT AT ONCE! LLC,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",11720 AMBER PARK DRIVE 500,543
-84.279021198656352,34.06649384406181,"KIMLEY-HORN AND ASSOCIATES, INC.",ENGINEERING SERVICES,11720 AMBER PARK DRIVE 600,1124
-84.252287170401615,34.064894814161846,AUTOBELL CAR WASH INC,CAR WASHES,11725 COTTON CREEK ENTRY,1125
-84.327347607977487,34.065440998192038,THE PHOENIX AT ROSWELL,NURSING CARE FACILITIES,11725 POINTE PLACE,1126
-84.32719303641241,34.06653948901662,DIAMOND HOMES USA,NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS),11735 POINTE PLACE,1127
-84.32719303641241,34.06653948901662,SS US CONSTRUCTION INC.,NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS),11735 POINTE PLACE,1128
-84.32719303641241,34.06653948901662,SPRING HOME BUILDERS,NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS),11735 POINTE PLACE,1129
-84.32719303641241,34.06653948901662,GEORGIA LAKE LANIER CONSTRUCTION,NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS),11735 POINTE PLACE,1130
-84.32719303641241,34.06653948901662,RAINBOW TRADE CORP,NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS),11735 POINTE PLACE,1131
-84.32719303641241,34.06653948901662,"THE WAREHOUSE EAGLE, LLC","BOOK, PERIODICAL, AND NEWSPAPER MERCHANT WHOLESALERS",11735 POINTE PLACE,1132
-84.32719303641241,34.06653948901662,"THE READER EAGLE, LLC",USED MERCHANDISE STORES,11735 POINTE PLACE,1133
-84.32719303641241,34.06653948901662,STAR CHAIN INC.,LESSORS OF NONFINANCIAL INTANGIBLE ASSETS (EXCEPT COPYRIGHTED WORKS),11735 POINTE PLACE,1134
-84.282750739351812,34.065661843392768,COMPRESSIONS,EDUCATIONAL SUPPORT SERVICES,11750 STRATHAM DRIVE,544
-84.32741160603922,34.066797990811196,"VISIONQUEST PSYCHOTHERAPY, LLC","OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",11755 POINTE PLACE,545
-84.294248784098954,34.068613244900355,ALPHA SODA RESTAURANT PARTNERS LLC,FULL-SERVICE RESTAURANTS,11760 HAYNES BRIDGE ROAD,1135
-84.294243531583021,34.0685517037004,MIMI'S NAIL AND SPA,NAIL SALONS,11760 HAYNES BRIDGE ROAD B,1203
-84.294244859428147,34.068505167487785,SIMPLE FLOORS INC.,OTHER BUILDING MATERIAL DEALERS,11760 HAYNES BRIDGE ROAD C,1204
-84.294953483919429,34.069482249151257,STARBUCKS #8318,LIMITED-SERVICE RESTAURANTS,11770 HAYNES BRIDGE ROAD,546
-84.294940734787772,34.07057458521119,BOHEMIA,WOMEN'S CLOTHING STORES,11770 HAYNES BRIDGE ROAD 105,1206
-84.294940734787772,34.07057458521119,BOHEMIA,JEWELRY STORES,11770 HAYNES BRIDGE ROAD 105,1205
-84.294935509682873,34.07053236644564,"UNEXPECTED POOCH, LLC.",BAKED GOODS STORES,11770 HAYNES BRIDGE ROAD 106,547
-84.294937165816989,34.070489663545843,FRESH BAKED TSHIRTS,ELECTRONIC SHOPPING,11770 HAYNES BRIDGE ROAD 201,548
-84.294937107394816,34.070450898866383,JAE SOO KIM,FOOTWEAR AND LEATHER GOODS REPAIR,11770 HAYNES BRIDGE ROAD 202,1207
-84.294932932412181,34.070343436668907,THE UPS STORE # 1610,PRIVATE MAIL CENTERS,11770 HAYNES BRIDGE ROAD 205,549
-84.294938383258042,34.070156597456766,ROGERS FLORIST,FLORISTS,11770 HAYNES BRIDGE ROAD 303,1208
-84.295066447704585,34.069918865922013,SHAY SALON STUDIO LLC,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,550
-84.295066447704585,34.069918865922013,BELLEZA SOUTH SALON,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,551
-84.295066447704585,34.069918865922013,STUDIO 48 SALON,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,552
-84.295066447704585,34.069918865922013,SUPERIOR CRM SOLUTIONS LLC,OTHER PERSONAL CARE SERVICES,11770 HAYNES BRIDGE ROAD 401,553
-84.295066447704585,34.069918865922013,WINKING OWL LLC,OTHER PERSONAL CARE SERVICES,11770 HAYNES BRIDGE ROAD 401,554
-84.295066447704585,34.069918865922013,ERIN EDWARDS,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,555
-84.295066447704585,34.069918865922013,JBC BARBERSHOP LLC,BARBER SHOPS,11770 HAYNES BRIDGE ROAD 401,556
-84.295066447704585,34.069918865922013,SUITE FREEDOM LLC,NONRESIDENTIAL PROPERTY MANAGERS,11770 HAYNES BRIDGE ROAD 401,557
-84.295066447704585,34.069918865922013,"SMILEDIRECTCLUB, LLC",ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,11770 HAYNES BRIDGE ROAD 401,558
-84.295066447704585,34.069918865922013,THE CUT BARBER SHOP LLC,BARBER SHOPS,11770 HAYNES BRIDGE ROAD 401,565
-84.295066447704585,34.069918865922013,KRISTEN & VICKI HAIR SALON,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,566
-84.295066447704585,34.069918865922013,HAIR BY JON SALON,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,567
-84.295066447704585,34.069918865922013,ROYAL BLISS SALON,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,568
-84.295066447704585,34.069918865922013,HAIR BY CALISTA LLC,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,569
-84.295066447704585,34.069918865922013,MY RETREAT MED SPA LLC,FITNESS AND RECREATIONAL SPORTS CENTERS,11770 HAYNES BRIDGE ROAD 401,570
-84.295066447704585,34.069918865922013,PEDI-CARE PLUS,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,571
-84.295066447704585,34.069918865922013,HAIR TALK SHOP,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,572
-84.295066447704585,34.069918865922013,LULU BEAUTY BAR,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,573
-84.295066447704585,34.069918865922013,"BKB CONSULTANTS AND STYLES, LLC",BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,574
-84.295066447704585,34.069918865922013,FACE2FACE AESTHETICS LLC,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,575
-84.295066447704585,34.069918865922013,A TOUCH OF BRILLIANCE,BARBER SHOPS,11770 HAYNES BRIDGE ROAD 401,576
-84.295066447704585,34.069918865922013,SALON BY SY,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,577
-84.295066447704585,34.069918865922013,YS HAIR AND SKIN SOLUTIONS,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,578
-84.295066447704585,34.069918865922013,JOYCE'S SALON,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,579
-84.295066447704585,34.069918865922013,I BROWS BY OLGA LLC,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,580
-84.295066447704585,34.069918865922013,EVOLUTION HEALTH AND MEDICAL SPA,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,581
-84.295066447704585,34.069918865922013,BREATH OF FRESH HAIR,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,582
-84.295066447704585,34.069918865922013,L'OR BIANC BEAUTY SALON INC.,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,559
-84.295066447704585,34.069918865922013,TAKEELA ROBINSON,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,560
-84.295066447704585,34.069918865922013,SALON 1928,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,561
-84.295066447704585,34.069918865922013,J ROBERTS SALON,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,562
-84.295066447704585,34.069918865922013,KIIKA INC.,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,563
-84.295066447704585,34.069918865922013,NHI AI VUONG,BEAUTY SALONS,11770 HAYNES BRIDGE ROAD 401,564
-84.295147107546299,34.069484585826061,URBAN HARDWARE LLC,HARDWARE STORES,11770 HAYNES BRIDGE ROAD 501,1209
-84.295051994683078,34.068951999244334,COAST DENTAL SERVICES LLC,OFFICES OF DENTISTS,11770 HAYNES BRIDGE ROAD 605,1210
-84.295060286051907,34.06874802911954,THE TAVERN HOUSE,FULL-SERVICE RESTAURANTS,11770 HAYNES BRIDGE ROAD 701,583
-84.295045708974868,34.068585829255902,PAINTING WITH A TWIST,GRAPHIC DESIGN SERVICES,11770 HAYNES BRIDGE ROAD 801,1211
-84.295062729930422,34.068467728421844,DANCE HARMONY LLC,FINE ARTS SCHOOLS,11770 HAYNES BRIDGE ROAD 900,584
-84.295063997746013,34.068357993858612,AJ'S HOME COOKING,FULL-SERVICE RESTAURANTS,11770 HAYNES BRIDGE ROAD 902,585
-84.307264073831604,34.066533151009274,NORTH FULTON PHARMACY LLC,PHARMACIES AND DRUG STORES,11775 NORTHFALL LANE 101,1212
-84.307104827140691,34.066534891959684,FAVORS & FLAVORS,"CAFETERIAS, GRILL BUFFETS, AND BUFFETS",11775 NORTHFALL LANE 103,1213
-84.307024265925364,34.066534983985989,SURESH GUDUR MD,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),11775 NORTHFALL LANE 104,1214
-84.306962809906878,34.066534927927115,KCG GROOMERS / KC BEAUTY BAR,BEAUTY SALONS,11775 NORTHFALL LANE 105,586
-84.306815899140361,34.066531737035703,"IVY DENTRISTRY, LLC",OFFICES OF DENTISTS,11775 NORTHFALL LANE 107,1215
-84.306748454806169,34.066533372808607,WAKE ME UP WINE ME DOWN,DRINKING PLACES (ALCOHOLIC BEVERAGES),11775 NORTHFALL LANE 108,1216
-84.307247712983852,34.066602921042822,ATLANTA HARP CENTER,MUSICAL INSTRUMENT AND SUPPLIES STORES,11775 NORTHFALL LANE 201,1217
-84.307181730601798,34.066600275434695,ORTHELS ART LLC,OTHER TECHNICAL AND TRADE SCHOOLS,11775 NORTHFALL LANE 202,1218
-84.30696469665466,34.06660101204448,NORTH FULTON SCHOOL OF MUSIC LLC,FINE ARTS SCHOOLS,11775 NORTHFALL LANE 205,1219
-84.306819953510512,34.066597752866173,VISITING ANGELS,SERVICES FOR THE ELDERLY AND PERSONS WITH DISABILITIES,11775 NORTHFALL LANE 207,1220
-84.327126292093013,34.067498478564509,ATLANTA REHABILITATION PHYSICIANS P. C.,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),11775 POINTE PLACE A,1221
-84.327126292093013,34.067498478564509,THOMAS A CUNNINGHAM DDS,OFFICES OF DENTISTS,11775 POINTE PLACE A,1222
-84.327126292093013,34.067498478564509,STUART E COE DDS,OFFICES OF DENTISTS,11775 POINTE PLACE A,1223
-84.327128816976696,34.067317175842405,"KARL A HEINZELMANN, DDS, PC",OFFICES OF DENTISTS,11775 POINTE PLACE B,1224
-84.307164318939186,34.06701145510889,"EXAMONE WORLD WIDE, INC.",MEDICAL LABORATORIES,11780 NORTHFALL LANE 301,587
-84.3070259444101,34.067018101202805,METRO NEPHROLOGY INC.,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),11780 NORTHFALL LANE 304,588
-84.307245536051084,34.06756961525808,"CHATTERBOX, INC.",OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),11785 NORTHFALL LANE 501,589
-84.30724011375878,34.067630685748178,APPLIANCE CARE OF ATLANTA LLC,APPLIANCE REPAIR AND MAINTENANCE,11785 NORTHFALL LANE 507,590
-84.307157060703403,34.067637295751723,EXCELL REPAIR MANAGEMENT,RESIDENTIAL REMODELERS,11785 NORTHFALL LANE 508,1225
-84.306842820764345,34.067640022182736,MASTER FINANCIAL GROUP,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,11785 NORTHFALL LANE 511,1226
-84.306768697287325,34.067632972255034,GUARDIAN ANGELS HOME CARE LLC,HOME HEALTH CARE SERVICES,11785 NORTHFALL LANE 512,1227
-84.306787226097484,34.067874197802567,"KAREN K. SAVRIN, LCSW",OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),11795 NORTHFALL LANE 601,591
-84.306788110564256,34.067981723780612,EXCEL CAPITAL CONSTRUCTION,NEW HOUSING OPERATIVE BUILDERS,11795 NORTHFALL LANE 603,1228
-84.307228461303211,34.068001698333212,CITLAND INTERNATIONAL,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,11797 NORTHFALL LANE 703,592
-84.326568845137757,34.092441847174442,DECOR BY EVELYN LLC,ELECTRONIC SHOPPING,1180 BASCOMB FARM DRIVE,1229
-84.251133473257738,34.067566316526296,AA GLOBAL LLC,ELECTRONIC SHOPPING,1180 WHITESTONE RIDGE,1230
-84.277966790819377,34.067297635870673,WEB INDUSTRIES,ALL OTHER CONVERTED PAPER PRODUCT MANUFACTURING,11800 AMBER PARK DRIVE,593
-84.277966790819377,34.067297635870673,PEACHTREE ORTHOPEDIC CLINIC,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),11800 AMBER PARK DRIVE,594
-84.277966790819377,34.067297635870673,LAW OFFICES OF J. CHRISTOPHER MILLER P C,OFFICES OF LAWYERS,11800 AMBER PARK DRIVE,595
-84.277966790819377,34.067297635870673,MANGAN,ENGINEERING SERVICES,11800 AMBER PARK DRIVE,596
-84.277962126892703,34.067219805810126,ZODIAC DATA SYSTEMS,TRANSPORTATION EQUIPMENT AND SUPPLIES (EXCEPT MOTOR VEHICLE) MERCHANT WHOLESALERS,11800 AMBER PARK DRIVE 140,631
-84.275474922460376,34.04845532166523,ATLANTA DERMATOLOGY VEIN & RESEARCH,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),11800 ATLANTIS PLACE,1231
-84.293754964457946,34.072892044857269,GLOBAL TECHNICAL SOLUTIONS,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,11800 HAYNES BRIDGE ROAD,632
-84.293754964457946,34.072892044857269,REDBOX AUTOMATED RETAIL LLC,VIDEO TAPE AND DISC RENTAL,11800 HAYNES BRIDGE ROAD,633
-84.294242730529945,34.073180186337439,MY SALON SUITE ALPHARETTA,"COSMETICS, BEAUTY SUPPLIES, AND PERFUME STORES",11800 HAYNES BRIDGE ROAD 1,634
-84.294242730529945,34.073180186337439,KIMBERLY@SALON TRINITY,BEAUTY SALONS,11800 HAYNES BRIDGE ROAD 1,635
-84.294242730529945,34.073180186337439,LINDA AT SALON TRINITY,BEAUTY SALONS,11800 HAYNES BRIDGE ROAD 1,636
-84.294242730529945,34.073180186337439,HEATHER BELL WATERS,BEAUTY SALONS,11800 HAYNES BRIDGE ROAD 1,637
-84.294242730529945,34.073180186337439,TLACUTS SALON,BEAUTY SALONS,11800 HAYNES BRIDGE ROAD 1,638
-84.294242730529945,34.073180186337439,CLOUD 9 BROW LLC,OTHER PERSONAL CARE SERVICES,11800 HAYNES BRIDGE ROAD 1,639
-84.294242730529945,34.073180186337439,KT AT SALON TRINITY,BARBER SHOPS,11800 HAYNES BRIDGE ROAD 1,640
-84.294242730529945,34.073180186337439,STUDIO TONIC-A BEAUTY BAR & SALON,BEAUTY SALONS,11800 HAYNES BRIDGE ROAD 1,641
-84.294242730529945,34.073180186337439,MONARCH SAFE BEAUTY,BEAUTY SALONS,11800 HAYNES BRIDGE ROAD 1,642
-84.294386117995799,34.073215820503918,PUBLIX SUPER MARKETS #556,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES,11800 HAYNES BRIDGE ROAD B,1232
-84.30769330940231,34.067571359910467,ATLANTA SPINAL CORRECTION CENTER,OFFICES OF CHIROPRACTORS,11800 NORTHFALL LANE 1402,1233
-84.30769330940231,34.067571359910467,CORRECTIVE CHIROPRACTIC - ALPHARETTA,OFFICES OF CHIROPRACTORS,11800 NORTHFALL LANE 1402,1234
-84.307601411160348,34.067571814247842,ALLIED FINANCIAL SOFTWARE,COMPUTER SYSTEMS DESIGN SERVICES,11800 NORTHFALL LANE 1404,643
-84.307512208435057,34.067572287066234,WISE MEDICAL CENTER,"OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",11800 NORTHFALL LANE 1406,644
-84.306786752800491,34.06814807158618,MICRO CONSULTATIONS,CUSTOM COMPUTER PROGRAMMING SERVICES,11805 NORTHFALL LANE 801,645
-84.306787008346831,34.068303307000726,GREER A. EZRINE PHD LLC,OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),11805 NORTHFALL LANE 803,1235
-84.306782902551745,34.068369966850106,COMPLETE BODY WELLNESS STUDIO LLC,"OFFICES OF PHYSICAL, OCCUPATIONAL AND SPEECH THERAPISTS, AND AUDIOLOGISTS",11805 NORTHFALL LANE 804,646
-84.307675654641713,34.067940358916587,DATATEX TEXTILE INFORMATION SYSTEMS,COMPUTER SYSTEMS DESIGN SERVICES,11810 NORTHFALL LANE 1203,647
-84.306786488393044,34.068627812561473,NADRA CHAUDHARY MD PC,"OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",11815 NORTHFALL LANE 1001,648
-84.306873252436006,34.068629996490237,SUNSHINE STEM ACADEMY MICRO SCHOOL,ELEMENTARY AND SECONDARY SCHOOLS,11815 NORTHFALL LANE 1002,1302
-84.306873252436006,34.068629996490237,ADVANCED SLEEP LABORATORY,ALL OTHER OUTPATIENT CARE CENTERS,11815 NORTHFALL LANE 1002,1303
-84.306964388962328,34.068630769755693,CHRISTIAN CASTRO AGENCY,INSURANCE AGENCIES AND BROKERAGES,11815 NORTHFALL LANE 1003,649
-84.306964388962328,34.068630769755693,FRATELLOOTRAVEL.COM LLC,TRAVEL AGENCIES,11815 NORTHFALL LANE 1003,650
-84.307144142838638,34.068630848436491,VANITY HAIR AND MAKEUP LLC,BEAUTY SALONS,11815 NORTHFALL LANE 1005,651
-84.320148187666675,34.080803228077642,"CONSTRUCTION LOAN MANAGEMENT, INC.",BUILDING INSPECTION SERVICES,1185 JENNIFER OAKS DRIVE,652
-84.31355769363131,34.044955043582334,COLONIAL TERMINAL LOGISTICS LLC,PETROLEUM BULK STATIONS AND TERMINALS,1185 SANCTUARY PARKWAY,1304
-84.31355769363131,34.044955043582334,CIENA CORPORATION,OTHER MANAGEMENT CONSULTING SERVICES,1185 SANCTUARY PARKWAY,1305
-84.31355769363131,34.044955043582334,COLONIAL PIPELINE COMPANY,"CORPORATE, SUBSIDIARY, AND REGIONAL MANAGING OFFICES",1185 SANCTUARY PARKWAY,1306
