X,Y,OBJECTID,SYSSCHOOL,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,FAC_SCHTYP,GRADE_RANGE,SCHOOL_ADD,SCHOOL_CITY,STATE,SCHOOL_ZIP,SCHOOL_PHONE,Tot_EnrollmentA_FallSchYr_2011,Pct_Absent_0_5_days_2011,Pct_Absent_6_15_days_2011,Pct_Absent_16_or_more_days_2011,Tot_EnrollmentA_FallSchYr_2012,Pct_Absent_0_5_days_2012,Pct_Absent_6_15_days_2012,Pct_Absent_16_or_more_days_2012,Tot_EnrollmentA_FallSchYr_2013,Pct_Absent_0_5_days_2013,Pct_Absent_6_15_days_2013,Pct_Absent_16_or_more_days_2013,Tot_EnrollmentA_FallSchYr_2014,Pct_Absent_0_5_days_2014,Pct_Absent_6_15_days_2014,Pct_Absent_16_or_more_days_2014,Tot_EnrollmentA_FallSchYr_2015,Pct_Absent_0_5_days_2015,Pct_Absent_6_15_days_2015,Pct_Absent_16_or_more_days_2015,Tot_EnrollmentA_FallSchYr_2016,Pct_Absent_0_5_days_2016,Pct_Absent_6_15_days_2016,Pct_Absent_16_or_more_days_2016,GlobalID,last_edited_date
-81.934018999259195,31.942928000023802,406,7320501,732,Tattnall County,0501,Glennville Elementary School,E,PK-05,525 Sylvester Ashford Dr,Glennville,GA,30427-2142,912.654.3931,713,51.7,39.3,9,705,56.2,37.8,6,723,58.4,34.9,6.7,743,51.7,39.4,8.9,760,49.2,41.5,9.3,755,54,40,6,{67570B45-C52E-432D-B41F-3C1A43023236},
-82.11216899986492,32.084623999761909,407,7320601,732,Tattnall County,0601,Reidsville Elementary School,E,PK-05,147 Chandler Ave,Reidsville,GA,30453-4610,912.557.6711,646,48.6,41.9,9.5,664,63.3,32.5,4.2,696,52.5,40.5,7,699,52.7,40.8,6.5,727,51.9,40.7,7.4,740,57.7,36.2,6.1,{1CEF447E-66F8-45AA-BBCD-B64ACC79E29C},
-82.107908000847104,32.187169999961462,408,7320301,732,Tattnall County,0301,Collins Elementary School,E,PK-05,720 N Main St,Collins,GA,30421-6335,912.693.2455,308,53.1,41.1,5.9,314,67.3,25.1,7.6,313,85.6,11,3.4,296,46,43.7,10.3,282,43.3,44.9,11.9,279,56.2,36.1,7.7,{DBBC9235-ABCD-423D-A60C-E2204FD47F31},
-82.051563000236783,32.361344000490618,409,6210302,621,Candler County,0302,Metter Elementary School,E,PK-05,33661 Ga Highway 129 S,Metter,GA,30439-6459,912.685.5050,682,66,29.8,4.3,683,65.2,30,4.9,690,49.3,42.3,8.3,673,54.2,38.5,7.3,521,42.2,47.8,10,470,44,42.7,13.3,{62A51235-8542-4D22-8CCD-BB1C4AFE7816},
-81.906005999328272,32.149755000139002,410,6540196,654,Evans County,0196,Claxton Elementary School,E,PK-05,6463 US Highway 301,Claxton,GA,30417-2094,912.739.2714,928,55.8,37.2,6.9,916,61.8,33.5,4.7,953,51.5,39.6,8.9,958,51.9,40.7,7.4,935,48.5,42.2,9.3,899,49.6,41.6,8.8,{1DB4D95A-D109-4359-8EB3-81AFABC5FC5E},
-81.808706999793728,32.397447999910973,411,6160199,616,Bulloch County,0199,Langston Chapel Elementary School,E,PK-05,150 Langston Chapel Rd,Statesboro,GA,30458-3412,912.212.8700,588,49.9,38.7,11.4,614,60.4,31.2,8.4,634,54.9,36.6,8.5,693,53.5,38.8,7.7,720,53.4,40.3,6.3,611,53.8,39.2,7,{310144C7-EF05-408B-AB80-2FD1A1F7FA14},
-81.79757699991184,32.452802000255531,412,6162050,616,Bulloch County,2050,Julia P. Bryant Elementary School,E,PK-05,421 W Main St,Statesboro,GA,30458-1328,912.212.8680,740,54.9,38.1,7.1,806,64.5,31.7,3.9,806,51.9,42.5,5.6,807,58.1,37.1,4.8,794,51.9,42.2,5.9,738,60.7,34,5.3,{E4A31094-BD01-49F3-9B42-06ECE7506221},
-82.818953000550437,32.563235000113309,413,6870105,687,Laurens County,0105,East Laurens Elementary School,E,PK-05,960 US Highway 80 E,East Dublin,GA,31027-1480,478.272.8612,490,63.7,32.3,4,465,62.1,33.6,4.3,488,49.6,44.2,6.2,524,55.8,37.5,6.7,530,54.4,38.8,6.9,512,61.1,32.1,6.8,{462163D6-802F-435B-BFE3-6F62FE719B63},
-82.818208000464566,32.563484000652991,414,6870104,687,Laurens County,0104,East Laurens Primary School,E,KK-02,950 US Highway 80 E,Dublin,GA,31027-1480,478.272.4440,529,47,44.2,8.8,556,60.9,33.7,5.4,550,43.5,46.1,10.4,556,58.8,34,7.2,551,48.3,42.5,9.2,567,46.5,42.7,10.8,{5CDB9D59-650E-4788-9204-87D1BEACECDE},
-82.731890000533767,32.72851800054822,415,6830197,683,Johnson County,0197,Johnson County Elementary School,E,PK-05,2160 W Elm St,Wrightsville,GA,31096-2014,478.864.3446,538,46.9,43.8,9.3,540,52.3,41.3,6.4,531,37.3,52.9,9.8,504,57.8,37.6,4.6,483,51.7,39.6,8.7,498,46.9,45.2,8,{6E089562-3FF0-4D17-BD4D-E7A3613C3F14},
-82.788211000225303,32.968230000273579,416,7502050,750,Washington County,2050,Ridge Road Primary School,E,PK-02,285 Ridge Rd.,Sandersville,GA,31082-2701,478.552.6047,740,61,31.7,7.3,788,75,23.5,1.6,791,46.3,39.9,13.9,815,51.4,39.1,9.5,803,82.1,16.7,1.2,778,52.8,39.1,8,{5B75E5D5-B6AD-488A-9A72-E4AB329BFC72},
-82.788211000225303,32.968230000273579,417,7504050,750,Washington County,4050,Ridge Road Elementary School,E,03-05,285 Ridge Rd.,Sandersville,GA,31082-1856,478.552.2245,684,100,0,0,654,100,0,0,674,81.1,16.6,2.3,697,56.5,35.8,7.7,738,57.3,36.1,6.6,754,56.8,37.3,5.9,{C1BA1B8C-23B9-4379-9866-26788713256A},
-82.40056100037765,32.864177999205708,418,6811050,681,Jefferson County,1050,Carver Elementary School,E,PK-05,104 Bedingfield St,Wadley,GA,30477-4953,478.252.5762,260,59.4,33.2,7.3,233,59.8,37.5,2.7,224,54.5,43.9,1.6,229,56.7,40.2,3.1,215,54.6,40.8,4.6,209,59.2,35.9,4.9,{8D0AEBCF-1D0B-42E7-861E-304523300518},
-82.408443999823021,33.007502000677434,419,6811550,681,Jefferson County,1550,Louisville Academy,E,PK-05,425 W 9th St,Louisville,GA,30434,478.625.7794,520,55.1,38.3,6.7,517,62.3,33.6,4.1,516,54.4,39.3,6.3,481,59.5,36.3,4.2,474,49,43.7,7.3,456,53,39.4,7.6,{3E0BF054-02DB-410F-998F-E58916DFE729},
-82.611404999824117,33.241815999699185,420,6620196,662,Glascock County,0196,Glascock County Consolidated School,K12,PK-12,1230 Panther Way,Gibson,GA,30810-4238,706.598.2121,618,36.7,49.4,13.9,619,37,49.8,13.2,602,35.9,50.9,13.1,593,45,45.3,9.6,570,37.9,48.5,13.6,550,39.4,44.5,16.1,{3ACA96A3-A2FC-436C-BDAA-54BA59AE2129},
-82.682294999636227,33.419745000424221,421,7493050,749,Warren County,3050,Freeman Elementary School,E,PK-05,1253 Atlanta Hwy,Warrenton,GA,30828-9114,706.465.3342,358,46.2,35.7,18.2,329,56.5,35.8,7.7,355,52.8,35.6,11.6,351,60,34.2,5.8,351,50.7,39.3,10.1,320,56.4,38,5.6,{6235E9E4-14BF-48B5-9AAD-69F193B83CDF},
-82.395414000693606,33.213416000095897,422,6813550,681,Jefferson County,3550,Wrens Elementary School,E,PK-05,1711 Ga Highway 17 N,Wrens,GA,30833-3822,706.547.2063,576,54.8,38.6,6.5,546,57.8,37.5,4.7,551,51.2,40.7,8.1,553,58.3,38,3.7,542,46.5,47.5,6,502,54.5,38.2,7.4,{77290655-8CB1-4139-8118-945C44AD1D18},
-82.514200999758145,33.454580999814375,423,6970179,697,McDuffie County,0179,Maxwell Elementary School,E,PK-01,520 Mount Pleasant Rd,Thomson,GA,30824-8139,706.986.4800,558,55.8,36.7,7.5,582,67.2,26.9,5.9,562,53.8,38.9,7.3,559,51.5,40.4,8.1,543,53.4,37.3,9.2,520,47.4,41.4,11.2,{676E56EB-7AD0-4BE4-8C9C-A4A461F082C8},
-82.503903000027577,33.458719999943838,424,6974050,697,McDuffie County,4050,Thomson Elementary School,E,02-03,409 Guill St,Thomson,GA,30824-3014,706.986.4700,458,66.4,28.9,4.7,472,72.9,24.1,3,498,64.8,31,4.1,511,66.2,28.3,5.5,496,64.2,31,4.8,489,68.8,28.1,3.1,{B08A9AA3-D952-44C8-B09E-3B5C9DAC98E2},
-82.490276999482177,33.478315000474467,425,6970113,697,McDuffie County,0113,Norris Elementary School,E,04-05,1861 Harrison Rd SE,Thomson,GA,30824-7460,706.986.4600,580,62.3,30.9,6.8,509,62,32.4,5.6,468,55,36.1,8.9,433,63.6,31,5.4,465,65.2,30.5,4.3,490,64.2,28.7,7.1,{D3C7C251-1AD5-4AF3-A20D-159E841D4781},
-82.318629000711056,33.422210999475723,426,6364052,636,Columbia County,4052,North Harlem Elementary School,E,PK-05,525 Fairview Dr,Harlem,GA,30814-6005,706.556.5995,547,53.2,38.7,8.1,537,56.5,35.3,8.2,551,48.9,38,13.1,563,48.7,41.7,9.5,552,47,43.3,9.7,589,50.5,39.3,10.2,{12CB67E2-8B5B-4641-9786-061BB5443C32},
-82.385169000483273,33.42380399976777,427,6970191,697,McDuffie County,0191,Dearing Elementary School,E,PK-05,500 Main St N,Dearing,GA,30808-4010,706.986.4900,408,47.2,43.8,9,425,58.8,34.9,6.3,417,50.8,38.8,10.4,486,48.6,41.8,9.6,492,48.5,40.8,10.7,496,53.5,39,7.5,{DDEF8A49-5A4F-4F8B-A2BC-57929E7AAF73},
-82.312463999596716,32.573613000357426,428,6530198,653,Emanuel County,0198,Swainsboro Elementary School,E,03-05,258 Tiger Trl,Swainsboro,GA,30401-4850,478.237.7266,647,47.8,40.4,11.8,669,49.4,41.3,9.3,651,45.6,45.8,8.6,646,48,41.6,10.4,712,45,42.4,12.6,730,49.6,39.8,10.6,{3F7E4CEC-8DD1-42DB-9724-D2D453476B0D},
-82.302013999776179,32.572272000179424,429,6530196,653,Emanuel County,0196,Swainsboro Primary School,E,PK-02,308 Tiger Trl,Swainsboro,GA,30401-4821,478.237.8302,779,40.1,44.2,15.7,788,51.8,40,8.1,795,41.3,47.6,11.1,813,44.7,42.3,13,785,40.1,44.5,15.5,789,44.7,41,14.3,{02B90E8D-5D12-4EE4-9B23-3FDF2222529E},
-82.148248000284582,32.577341999603611,430,6530100,653,Emanuel County,0100,Twin City Elementary School,E,PK-05,162 Parrish Pond Rd,Twin City,GA,30471-3814,478.763.2253,513,41.3,44.8,13.9,524,54.8,37.3,7.9,522,45.6,42.2,12.1,542,46.6,43.2,10.2,569,37.1,47.1,15.8,566,47.6,41.1,11.3,{FD1A3B12-4774-4D4C-882A-6BC3C2FCC1CD},
-81.936045999909169,32.533057000314905,431,6160399,616,Bulloch County,0399,Portal Elementary School,E,PK-05,328 Grady St S,Portal,GA,30450-5009,912.842.8340,382,47.9,46.1,6,363,58.8,36.1,5.1,347,51.8,42.9,5.3,350,48.4,44.2,7.4,352,52.2,38.9,8.9,358,53.6,37.1,9.4,{AD803562-8D61-4857-847C-426129B4F821},
-81.949637000049449,32.81287600021431,432,6821050,682,Jenkins County,1050,Jenkins County Elementary School,E,PK-05,220 Landrum Dr,Millen,GA,30442-6720,478.982.5503,659,51.1,39,9.9,617,60.3,32.5,7.2,609,54.8,36.3,8.9,615,55.8,37.1,7,556,49.9,43.7,6.3,578,49.8,41.4,8.8,{078F74D3-6AA2-469A-B70C-AB56A3587747},
-82.095965000028102,33.248477999972671,433,7820616,7820616,State Charter Schools- Georgia School for Innovation and the Classics,0616,Georgia School for Innovation and the Classics,E,KK-08,5073 Story Mill Rd,Hephzibah,GA,30815,706.836.0169,,,,,,,,,,,,,,,,,,,,,470,55.2,39.1,5.7,{D414D970-8949-44C7-A233-DC297650BCC5},
-82.207874000035858,33.298453999962767,434,7214050,721,Richmond County,4050,Blythe Elementary School,E,PK-05,290 Church St,Blythe,GA,30805-3408,706.592.4090,306,42.4,39.1,18.4,300,44,37.7,18.3,295,42.9,38.9,18.1,303,48.9,36.6,14.6,294,46.2,38.6,15.2,271,49.4,34.3,16.3,{C15B442D-374B-41A8-8E8D-9D5B49836616},
-82.26778399972504,33.476503000156896,435,6360397,636,Columbia County,0397,Euchee Creek Elementary School,E,PK-05,795 Louisville Rd,Grovetown,GA,30813-4006,706.556.4000,382,48.9,42.6,8.5,492,58.3,36.5,5.1,473,52.6,41.5,5.9,483,56.1,38.3,5.6,504,51.9,42.4,5.7,528,50.4,43,6.6,{20956D65-3E4E-4385-8E2E-741637E96290},
-82.218959000146512,33.456099999641282,436,6360208,636,Columbia County,0208,Cedar Ridge Elementary School,E,PK-05,1000 Trudeau Trl,Grovetown,GA,30813-2015,706.447.2100,944,65.5,31.1,3.4,767,72.7,24.2,3.1,880,58.5,36.5,5,926,67.1,27.9,5.1,907,65.4,31.5,3.1,1029,61.9,33.8,4.3,{F299C5B7-EB51-4287-A047-E8E9F90EBBB1},
-82.19535100026566,33.445998000249581,437,6365050,636,Columbia County,5050,Grovetown Elementary School,E,PK-05,300 Ford Ave,Grovetown,GA,30813-2607,706.863.0800,618,59.5,34.9,5.7,570,63.9,31,5.1,554,53.6,38.9,7.5,562,61.7,31.5,6.8,573,55.6,36.2,8.3,596,55.3,36.7,8,{B85BB904-3899-4589-B3E3-10227CB628A0},
-82.239772000419421,33.49617000049377,438,6360212,636,Columbia County,0212,Baker Place Elementary,E,PK-05,2011 Hero Way,Grovetown,GA,30813-8327,706.447.2115,,,,,743,66.5,30.8,2.8,867,57.2,38.4,4.4,983,66.2,30.3,3.5,1181,56.1,38.4,5.6,992,60.7,35.9,3.4,{7BF6DCF2-3301-48EE-8856-4805A98EE7EA},
-82.202150000313509,33.515422000440779,439,6360102,636,Columbia County,0102,Lewiston Elementary School,E,PK-05,5426 Hereford Farm Rd,Evans,GA,30809-7002,706.650.6064,940,62.7,33.8,3.5,636,72.7,24.1,3.2,687,60.7,35.5,3.8,732,70,26.3,3.7,820,61.5,33,5.4,722,59.6,35.9,4.5,{E4953C9D-2234-4FB3-9D22-0B427D371078},
-82.202267000378939,33.55035399996396,440,6360398,636,Columbia County,0398,Parkway Elementary School,E,PK-05,2660 William Few Parkway,Evans,GA,30809-0000,706.868.2346,,,,,,,,,,,,,,,,,,,,,,,,,{A227448A-E976-4861-8407-35BDE0C474A1},
-82.127254000025758,33.405643999929573,441,7210103,721,Richmond County,0103,Freedom Park Elementary,E,PK-08,345 42nd St Bldg 43400,Fort Gordon,GA,30905-5947,706.796.8428,801,65.2,28.8,6,730,80,17.8,2.1,687,64.9,29.2,5.9,675,69.8,26.5,3.7,745,57.3,36.5,6.3,693,60.7,32.8,6.5,{6A69E152-A0A9-44AD-9FCC-6F411BF81742},
-82.098886999742746,33.313293000182661,442,7210102,721,Richmond County,0102,Hephzibah Elementary School,E,PK-05,2542 Ga Highway 88,Hephzibah,GA,30815-4980,706.592.4561,392,47.6,40.5,11.9,420,58.5,33.2,8.3,461,41.5,44.2,14.2,439,48.1,37.7,14.2,422,41.5,40.9,17.6,343,47,38.5,14.5,{02411610-DF3E-4EF5-9A81-2780E68CF4E2},
-82.079982000215054,33.341029999995179,443,7210290,721,Richmond County,0290,Willis Foreman Elementary School,E,PK-05,2413 Willis Foreman Rd,Hephzibah,GA,30815-6900,706.592.3991,337,63,31.9,5.1,363,76.6,21.1,2.3,354,57.8,35.7,6.5,313,60.7,33.2,6.1,345,56.4,37.7,5.9,322,63.9,31.9,4.2,{2FD11F01-EB6E-4B7A-ABFA-F8F3CE281AD6},
-82.099874999966715,33.370941000239959,444,7210105,721,Richmond County,0105,Deer Chase Elementary School,E,PK-05,1780 Deer Chase Ln,Hephzibah,GA,30815-8927,706.772.6240,565,72.7,23,4.4,553,68.6,26,5.4,554,58.2,34.9,6.9,556,61.6,33.9,4.6,636,62,31.4,6.6,569,71.1,26.1,2.8,{B4AC2E3F-25B1-4F1C-ACE6-45240B9BAA87},
-82.094001000008049,33.391755999571906,445,7210189,721,Richmond County,0189,Jamestown Elementary School,E,PK-05,3637 Hiers Blvd,Hephzibah,GA,30815-6386,706.796.4760,359,81.9,15.8,2.2,368,58.7,35.9,5.5,400,48.6,42.5,9,384,61.3,30.9,7.8,392,65.8,29.3,4.9,323,64.9,28.5,6.6,{BA36235B-9E3C-4593-86BA-102181E7C7C7},
-82.077757000502871,33.368924999612645,446,7210205,721,Richmond County,0205,Diamond Lakes Elementary School,E,PK-05,4153 Windsor Spring Rd,Hephzibah,GA,30815-7941,706.771.2881,572,56.1,37,6.9,545,66.9,27.1,6,532,62.7,30.2,7.1,570,57.7,32.9,9.3,560,48.6,39.1,12.2,534,55.9,33.3,10.8,{C120D351-B395-4D94-A1C9-78321ADE12BE},
-82.056284000592342,33.375492999613293,447,7210294,721,Richmond County,0294,Tobacco Road Elementary School,E,PK-05,2397 Tobacco Rd,Augusta,GA,30906-9220,706.796.4658,479,69.1,26.2,4.7,472,66.2,25.3,8.6,475,50.3,38.6,11.1,427,65.1,26.4,8.5,432,49.1,39.3,11.6,422,51.2,35,13.8,{D38664B7-2901-4782-8C0F-EB97A48C6E4D},
-82.071876000761605,33.403775999362928,448,7210177,721,Richmond County,0177,Meadowbrook Elementary School,E,PK-05,3630 Goldfinch Dr,Augusta,GA,30906-4461,706.796.4915,569,57.2,36.5,6.3,572,65,27.2,7.8,555,63.1,26.3,10.6,531,51.9,34.2,13.9,497,50.6,36.3,13.1,491,49.8,38,12.2,{15019AD3-D11B-489F-9F06-67651EC9A7D4},
-82.058739000240493,33.392888999805507,449,7211065,721,Richmond County,1065,Windsor Spring Road Elementary School,E,PK-05,2534 Windsor Spring Rd,Augusta,GA,30906-4643,706.796.4939,504,63.6,29.7,6.7,505,60,31.2,8.9,497,61,31.3,7.7,464,55.8,33.1,11,450,51,39.7,9.3,446,52.1,36.4,11.5,{7ADA22D2-41F4-480F-8FF7-D7FAE0D6CC06},
-82.154726000282594,33.483819000014527,450,6360190,636,Columbia County,0190,Brookwood Elementary School,E,PK-05,455 S Old Belair Rd,Grovetown,GA,30813-4509,706.855.7538,554,66.6,30.2,3.2,554,68.7,27.9,3.4,588,56.6,36.6,6.8,599,66.2,29,4.8,588,56.3,35.7,8,560,63.7,32,4.3,{5F4D0081-F75E-45A3-9FEF-FF0F523282FD},
-82.166025999930611,33.553952999574619,451,7830618,7830618,Commission Charter Schools- SAIL Charter Academy - School for Arts-Infused Learning,0618,SAIL Charter Academy - School for Arts-Infused Learning,E,KK-08,4575 Blanchard Woods Drive,Evans,GA,30809-0538,706.504.2684,,,,,,,,,,,,,,,,,,,,,,,,,{459C87D7-327E-4710-BF77-D3C21B2B6868},
-82.155846000398341,33.540641999882745,452,6360186,636,Columbia County,0186,Evans Elementary School,E,PK-05,618 Gibbs Rd,Evans,GA,30809-6315,706.863.1202,469,58.1,35.9,6.1,441,66,29.4,4.6,448,53.7,40.1,6.3,682,55.8,39.2,5,700,57.8,34.5,7.7,761,53.4,41.6,5,{947DF183-031B-4A7F-8F92-AB5CCC184BAD},
-82.147139999678558,33.495889999959225,453,6360173,636,Columbia County,0173,Westmont Elementary School,E,PK-05,4558 Oakley Pirkle Rd,Martinez,GA,30907-8840,706.863.0992,545,65.1,31,3.9,535,68.3,28.1,3.6,530,60.3,34.3,5.4,493,63.5,31.4,5.1,507,60.4,35.3,4.3,532,56.5,37.9,5.6,{0B4118A2-0A6D-4CA3-977D-8D29093E4B16},
-82.088940000225435,33.441646999335063,454,7212050,721,Richmond County,2050,Barton Chapel Elementary School,E,PK-05,2329 Barton Chapel Rd,Augusta,GA,30906-9503,706.796.4955,509,49.8,36.5,13.7,432,54.3,32.6,13,439,41.9,41.9,16.2,433,50,35.2,14.8,480,45.9,41.6,12.5,464,46,42.9,11.2,{5C2D66E8-376C-40F6-A2E0-E4321D7764C8},
-82.109314000666117,33.468654000014595,455,7210201,721,Richmond County,0201,Sue Reynolds Elementary School,E,PK-05,3840 Wrightsboro Rd,Augusta,GA,30909-9733,706.855.2540,739,66.9,28,5.1,762,70.5,24.1,5.4,766,57.7,34.5,7.8,768,64.8,29,6.2,840,63.5,30.3,6.1,876,73.7,22.1,4.1,{41143B0B-1E1B-4103-8623-56F26A12EF9D},
-82.066157999318705,33.42588500019513,456,7212054,721,Richmond County,2054,Glenn Hills Elementary School,E,PK-05,2838 Glenn Hills Dr,Augusta,GA,30906-3276,706.796.4942,464,64.2,29.4,6.5,457,72.1,24,3.9,454,54.9,33.1,12.1,413,51.1,38.6,10.3,386,50.6,36.3,13,363,56.6,34,9.4,{8DF3C88D-652B-4E17-9E42-715984F1551F},
-82.058926000837076,33.434963000276348,457,7214762,721,Richmond County,4762,Terrace Manor Elementary School,E,PK-05,3110 Tate Rd,Augusta,GA,30906-3135,706.796.4910,336,64.4,28.5,7.1,346,66.7,26.1,7.3,367,45.2,41.6,13.3,360,48.6,38.8,12.6,297,53.4,38.8,7.8,321,55.5,33.8,10.8,{4A2EC3A8-A1D4-425C-8B5A-DAEA4DFEA407},
-82.053246999923417,33.449089000254673,458,7213050,721,Richmond County,3050,Bayvale Elementary School,E,PK-05,3309 Milledgeville Rd,Augusta,GA,30909-4412,706.737.7255,346,60,31.8,8.3,360,69,24.4,6.7,388,52.2,34.9,12.9,427,58.1,30.7,11.2,478,54.1,34.7,11.2,476,59.3,29.7,11,{22B90F1C-4899-45F7-B550-E768F1BDD300},
-82.067245000361467,33.472501000065151,459,7212052,721,Richmond County,2052,Copeland Elementary School,E,PK-05,1440 Jackson Rd,Augusta,GA,30909-2767,706.737.7228,362,58.2,33.7,8.1,384,78.4,16.7,4.9,450,57.2,31.6,11.2,455,68.6,25.5,5.9,504,49.2,38.3,12.5,471,86.7,8.2,5.2,{D1CB4AE1-EFBE-463F-9EF4-B233AC9E65F2},
-82.053809999190406,33.476819999820925,460,7210300,721,Richmond County,0300,Lake Forest Hills Elementary School,E,PK-05,3140 Lake Forest Dr,Augusta,GA,30909-3029,706.737.7317,519,67.9,27.5,4.6,517,72.3,24,3.7,564,59.1,33.2,7.7,553,67,27.9,5.1,575,68.9,26.8,4.3,621,65.9,28.3,5.8,{E3AECEA2-E02F-4026-BC55-6F52AACBF0B1},
-82.107442000223728,33.505794000328791,461,6362052,636,Columbia County,2052,Martinez Elementary School,E,PK-05,213 Flowing Wells Rd,Martinez,GA,30907-2139,706.863.8308,498,53.4,39.9,6.7,497,67.8,27.9,4.3,480,54.7,39.6,5.7,644,60,34.6,5.4,636,55.6,37.1,7.3,852,58.3,36.2,5.5,{84937932-67B1-48C3-B2A8-703C27116013},
-82.105988000078369,33.523573999938606,462,6365052,636,Columbia County,5052,South Columbia Elementary School,E,PK-05,325 McCormick Rd,Martinez,GA,30907-2603,706.863.3220,499,58.1,33.9,8,484,63.4,32.7,3.8,463,60.1,33.8,6.2,517,58.8,33.8,7.4,531,55,38.7,6.3,536,56.5,36.9,6.6,{9D3008DE-E0FF-42BB-B222-7D0D463EDBCF},
-82.105982999231884,33.53770499992644,463,6360188,636,Columbia County,0188,Blue Ridge Elementary School,E,PK-05,550 Blue Ridge Dr,Evans,GA,30809-3652,706.868.0894,617,60.9,35.3,3.8,644,71,26,3,638,61.9,34.8,3.3,665,65.9,31.6,2.5,627,57.4,37.9,4.6,628,61.7,33.4,4.9,{E30EB795-08B9-4BFF-A0F4-7197FCB757AD},
-82.059980999865488,33.5060659998082,464,7212064,721,Richmond County,2064,Warren Road Elementary School,E,PK-05,311 Warren Rd,Augusta,GA,30907-3758,706.737.7225,518,60.6,33.7,5.6,526,68.6,27.9,3.6,568,61.4,32.2,6.4,584,67.9,28.7,3.4,579,61.5,31.6,7,597,63.9,32.8,3.3,{D76EB9EE-030F-4573-AB6A-3B182A831B89},
-82.080607999871233,33.550663000024983,465,6360192,636,Columbia County,0192,Stevens Creek Elementary School,E,PK-05,3780 Evans To Locks Rd,Martinez,GA,30907-4912,706.868.3705,862,63.2,34.5,2.3,782,75.8,22.9,1.3,759,64.6,32.3,3.1,747,67.1,31.3,1.5,790,67.4,29.8,2.7,813,63.4,32.6,4,{352A8C44-E978-43C6-958D-19E62DE17716},
-81.994117999464535,33.081167000017047,466,6172056,617,Burke County,2056,Waynesboro Primary School,E,PK-02,352 Southside Dr,Waynesboro,GA,30830-4561,706.554.5125,881,53.2,42.5,4.3,881,61,35,4,865,56.5,37.8,5.7,809,56.9,37.9,5.2,837,54.1,40.6,5.3,804,59.9,36.3,3.8,{874139F1-5470-4F0F-8AF8-F34893B84B1B},
-81.991718999856104,33.079534999569866,467,6170104,617,Burke County,0104,Blakeney Elementary,E,03-05,100 Olympic Dr,Waynesboro,GA,30830-4509,706.554.2265,866,60.3,36,3.7,871,66.6,30.6,2.8,819,61.9,34.9,3.2,831,59.9,36,4.1,812,60.9,35.8,3.3,790,62.8,35.5,1.8,{5024AA04-19C0-48BD-A203-9C172C9F5F47},
-81.98176800016725,33.26341699992166,468,7210297,721,Richmond County,0297,McBean Elementary School,E,PK-05,1165 Hephzibah McBean Rd,Hephzibah,GA,30815-4384,706.592.3723,506,42.6,42.1,15.3,489,52.7,36.9,10.4,459,42.1,43.3,14.6,481,47.9,38.7,13.4,452,49.2,41.5,9.3,381,54.8,35.6,9.6,{5676C2D3-A07D-4211-9564-C0FCE252543D},
-82.005385999723259,33.33854599970617,469,7210194,721,Richmond County,0194,Goshen Elementary School,E,PK-05,4040 Old Waynesboro Rd,Augusta,GA,30906-9252,706.796.4646,445,50.5,40.2,9.4,465,55.7,35.6,8.6,461,46.8,42.2,11,440,54,36.4,9.6,413,53.7,36.2,10,356,59.5,34.3,6.2,{D6F133C0-B8D7-4636-9F21-5FF158FE1087},
-82.025069000746484,33.370187000125632,470,7214054,721,Richmond County,4054,Gracewood Elementary School,E,PK-05,2032 Tobacco Rd,Augusta,GA,30906-9602,706.796.4969,387,70.5,27,2.5,400,81.9,15.1,3,399,60.4,29.5,10.1,392,67.2,27.8,5.1,399,61.8,32.1,6.1,388,67.2,29.1,3.7,{50B8894F-23A2-4251-8AA5-F037E035A9FF},
-82.033712999546864,33.400630000253173,471,7211062,721,Richmond County,1062,Rollins Elementary School,E,PK-05,2160 Mura Dr,Augusta,GA,30906-4816,706.796.4972,403,59.7,32.3,8,404,74.7,21.2,4.1,436,54.3,36.5,9.2,441,58.2,33.9,7.9,403,53.6,35.7,10.8,355,48.7,38.4,12.9,{9B1EAC90-EC98-43E0-9DFA-7D2D2CE60A0E},
-82.011975000900392,33.402388999499557,472,7214062,721,Richmond County,4062,Southside Elementary School,E,PK-05,3310 Old Louisville Rd,Augusta,GA,30906-5962,706.796.4952,373,71.4,20.9,7.6,358,79.7,17.2,3,323,57.5,34.7,7.8,351,64.8,30.6,4.6,388,57,35.2,7.8,365,60.4,31,8.6,{FCDF775C-4F02-4576-8513-0D340AFC9D9B},
-82.013974999555742,33.412086999793637,473,7215054,721,Richmond County,5054,Dorothy Hains Elementary School,E,PK-05,1820 Windsor Spring Rd,Augusta,GA,30906-5818,706.796.4918,325,66.8,28.3,4.9,322,73.8,19.7,6.5,364,57.7,33.2,9.1,429,62.6,29.5,7.9,436,57.8,34.7,7.5,495,60.5,29,10.5,{1FA44529-C089-4FC9-AA46-81E9B24ABB8E},
-82.040317000467013,33.429246999944716,474,7214064,721,Richmond County,4064,Wheeless Road Elementary School,E,PK-05,2530 Wheeless Rd,Augusta,GA,30906-3008,706.796.4985,426,54.9,34.1,11.1,344,54.6,32.9,12.5,443,50.1,39.1,10.8,469,58.2,32.3,9.5,515,42.9,40.7,16.4,516,52.1,34.8,13.1,{16DAB0F9-EF49-4F8E-A212-F6326958553D},
