OBJECTID,SECCLASS,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STATE_ID,FDID,FRST_MBRS,EMS_MBRS,TOTALPERS,NUMTRKS,NUMABUL,TOTAL_VEHI,NBR_STA,OWNER,LEVEL_,TYPE,SPECIALTY,EMSLICENSE,EMERPHONE,FRST,PERM_ID,GNIS_ID,GlobalID,last_edited_date
1591,UNCLASSIFIED,DEKALB COUNTY FIRE RESCUE STATION 1,678-406-7731,1670 CLIFTON ROAD, ,ATLANTA,GA,30329,4050,DEKALB,13089,LOCATED ON THE SOUTH SIDE OF CLIFTON RD NE BETWEEN CLIFTON WAY NE AND MICHAEL ST NE, , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,127170455,-84.32733,33.80057,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6815, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{816321CA-E8EC-46F4-AAE3-C16A2897A2EF},2015-12-30T22:07:46.000Z
1592,UNCLASSIFIED,MARIETTA FIRE DEPARTMENT STATION 4,770-794-5450,228 CHESTNUT HILL ROAD, ,MARIETTA,GA,30064,3620,COBB,13067,NW CORNER OF CHESTNUT RD AND FAIRGATE RD SW, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22675602,-84.559059,33.934533,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6868, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{F2CA45B6-A309-43CE-818F-DA66A0C9D5B6},2015-12-30T22:07:46.000Z
1593,UNCLASSIFIED,DEKALB COUNTY DEPARTMENT OF FIRE AND RESCUE SERVICES STATION 7,678-406-7750,1776 DERRILL DRIVE, ,DECATUR,GA,30032,4653,DEKALB,13089,"LOCATED ON THE EAST SIDE OF DERRILL DR, BETWEEN GA-260 AND LYNN LN.", , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22667553,-84.258905,33.739512,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6829, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{D6BED955-5998-4195-AE2C-F4FBE8D002A3},2015-12-30T22:07:46.000Z
1594,UNCLASSIFIED,FULTON COUNTY FIRE DEPARTMENT STATION 15,404-505-5700,8320 GULLATT ROAD, ,PALMETTO,GA,30268,2401,FULTON,13121,"LOCTAED ON THE NORTHEAST SIDE OF GULLATT RD, .6 MILES SOUTHEAST OF MCLARIN RD.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22809724,-84.617646,33.531965,NAVTEQ,2007Q2,ONENTITY,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{35FC35CC-1CDB-4395-8FA1-F645A10591BA},2015-12-30T22:07:46.000Z
1595,UNCLASSIFIED,PEACHTREE CITY FIRE AND RESCUE STATION 84 - SATTERTHWAITE,770-631-2526,451 CRABAPPLE LANE, ,PEACHTREE CITY,GA,30269,1076,FAYETTE,13113,LOCATED ON THE NORTH SIDE OF CRABAPPLE LN BETWEEN FARMINGTON DR AND GA-74, , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,114442962,-84.594647,33.441766,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6787, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{F7F21FAB-4225-4491-8BF1-0614D98C56F2},2015-12-30T22:07:46.000Z
1596,UNCLASSIFIED,ATLANTA FIRE AND RESCUE STATION 23,404-853-7000,1545 HOWELL MILL ROAD NORTHWEST, ,ATLANTA,GA,30318,7649,FULTON,13121,LOCATED ON THE SOUTHEAST CORNER OF ANTONE ST NW AND HOWELL MILL RD NW., , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22693186,-84.415943,33.797593,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6719, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{66DB9664-B5A1-49C6-BDE6-C3E3C04B98B6},2015-12-30T22:07:46.000Z
1597,UNCLASSIFIED,MARIETTA FIRE DEPARTMENT STATION 1 - HEADQUARTERS,770-794-5450,112 HAYNES STREET, ,MARIETTA,GA,30060,1973,COBB,13067,E SIDE OF HAYNES ST BETWEEN HANSELL ST NE AND DOBBS ST NE, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22675694,-84.546895,33.953946,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6864,3306,0,0,135,0,0,0,6,LOCAL, ,CAREER, , , ,Y, , ,{936EC611-5A22-4F85-A8E0-5D357C98478E},2015-12-30T22:07:46.000Z
1598,UNCLASSIFIED,FORT MCPHERSON FIRE DEPARTMENT-DOD,404-464-4387,1623 HARDEE AVENUE SOUTHWEST,BUILDING 105,FORT MCPHERSON,GA,30330,1059,FULTON,13121,LOCATED ON THE NORTHEAST CORNER OF THORN AVE SW AND HARDEE AVE SW.,FD EMERGENCY LINE,404-464-1902, ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,17140811,-84.428246,33.711127,NAVTEQ,2007Q2,ONENTITY,YES,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{49511FE6-9D53-49EC-BF10-4D8276941012},2015-12-30T22:07:46.000Z
1599,UNCLASSIFIED,CHEROKEE COUNTY FIRE AND EMERGENCY SERVICES STATION 25 - SUBSTATION,770-889-4451,2250 HOLBROOK CAMPGROUND ROAD, ,ALPHARETTA,GA,30004,7018,CHEROKEE,13057,ON THE SOUTHWEST CORNER OF BRINGHAM RD AND HOLBROOK CAMPGROUND RD INTERSECTION., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,124519004,-84.270657,34.21206,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6895, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{F7F84988-A9A1-4138-A327-8E2DA08F4C18},2015-12-30T22:07:46.000Z
1600,UNCLASSIFIED,DEKALB COUNTY DEPARTMENT OF FIRE AND RESCUE SERVICES STATION 14,678-406-7750,7207 COVINGTON HIGHWAY, ,LITHONIA,GA,30058,7607,DEKALB,13089,LOCATED ON THE WEST CORNER OF COVINGTON HWY AND LITHONIA INDUSTRIAL BLVD., , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,111690830,-84.124957,33.714537,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6818, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{8203ABEE-0359-45A0-9B29-51723897951F},2015-12-30T22:07:46.000Z
1601,UNCLASSIFIED,RURAL/METRO CORPORATION,678-473-1234,1425 SPALDING DRIVE, ,ATLANTA,GA,30350,4209,FULTON,13121,LOCATED ON THE SOUTHWEST CORNER OF SPALDING DR AND ROBERTS DR., , , ,,PHONE,,MANUAL,621910,"AMBULANCE SERVICES, AIR OR GROUND",22772654,-84.339963,33.970807,NAVTEQ,2007Q2,ONENTITY,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,N, , ,{C68BB7EC-E88B-4990-904E-ABB72B885884},2015-12-30T22:07:46.000Z
1602,UNCLASSIFIED,PEACHTREE CITY FIRE AND RESCUE STATION 81 - LEACH,770-631-2530,110 PASCHALL ROAD, ,PEACHTREE CITY,GA,30269,1667,FAYETTE,13113,LOCATED ON THE NORTHWEST CORNER OF PASCHALL RD AND CLOVER GRN, , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,105302228,-84.587426,33.388753,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6786, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{FF4E798E-D8A8-4003-9F43-EC48F466C65F},2015-12-30T22:07:46.000Z
1603,UNCLASSIFIED,COBB COUNTY FIRE DEPARTMENT STATION 11,770-528-8000,4550 COWAN ROAD, ,ACWORTH,GA,30101,5119,COBB,13067,E SIDE OF COWAN RD APPROX 0.03 MILES SE OF COWAN CONN, , , ,,PHONE,,ADJUSTED,922160,AMBULANCE AND FIRE SERVICE COMBINED,124530231,-84.666716,34.064702,NAVTEQ,2007Q2,BLOCKFACE,NO,TGS,6859, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{F23AB10E-8631-457F-82A0-5DF8C1ADD05E},2015-12-30T22:07:46.000Z
1604,UNCLASSIFIED,FAYETTE COUNTY FIRE AND EMERGENCY SERVICES STATION 7,770-305-5414,220 HAMPTON ROAD, ,FAYETTEVILLE,GA,30215,5725,FAYETTE,13113,LOCATED ON THE NORTHWEST SIDE OF HAMPTON RD BETWEEN ANNA LN AND HILL AVE, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,114448862,-84.415269,33.360631,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6780, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{70A6E541-B7D4-4528-B6C3-D03E3C7CE235},2015-12-30T22:07:46.000Z
1605,UNCLASSIFIED,CITY OF FAYETTEVILLE FIRE DEPARTMENT STATION 91 - HEADQUARTERS,770-461-4548,95 JOHNSON AVENUE, ,FAYETTEVILLE,GA,30214,2068,FAYETTE,13113,SOUTH SIDE OF JOHNSON AVE BETWEEN GLYNN ST S AND LEE ST, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,104665986,-84.454436,33.446383,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6778, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{B425BFEF-D9D7-498D-9564-6DD236551EDA},2015-12-30T22:07:46.000Z
1606,UNCLASSIFIED,DOUGLAS COUNTY FIRE DEPARTMENT STATION 11,770-942-8626,7792 STATE HIGHWAY 92, ,DOUGLASVILLE,GA,30134,0,DOUGLAS,13097,LOCATED ON THE EAST SIDE OF GA-92 BETWEEN DAVIS DR AND AUTRY CIR, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,133514250,-84.748184,33.766674,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6799, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{D3D90C82-758D-4A56-9EEC-0F80D9EF335C},2015-12-30T22:07:46.000Z
1607,UNCLASSIFIED,HENRY COUNTY FIRE DEPARTMENT STATION 1,770-288-6618,664 INDUSTRIAL BOULEVARD, ,MCDONOUGH,GA,30253,6611,HENRY,13151,"ON THE NE SIDE OF INDUSTRIAL BLVD, 0.1 MI NW OF INTERSECTION OF HENRY PKY AND INDUSTRIAL BLVD", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127167984,-84.173591,33.423502,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6667, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{0CC1EE37-17E9-4606-8686-D8A0500B4CDC},2015-12-30T22:07:46.000Z
1608,UNCLASSIFIED,ATLANTA FIRE AND RESCUE STATION 38,404-853-7000,2911 DONALD LEE HOLLOWELL PARKWAY NORTHWEST, ,ATLANTA,GA,30318,4450,FULTON,13121,LOCATED ON THE NORTHWEST CORNER OF BANKHEAD HWY NW AND FIELD RD NW., , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22694683,-84.483225,33.781607,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6734, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{108957D0-90B9-4288-9531-CB8EBA4DAE3B},2015-12-30T22:07:46.000Z
1609,UNCLASSIFIED,COBB COUNTY FIRE DEPARTMENT STATION 8,770-528-8000,2380 NORTH COBB PARKWAY, ,KENNESAW,GA,30152,3632,COBB,13067,NE SIDE OF N COBB PKWY NW APPROX 0.16 MILES SE OF COBB INTERNATIONAL DR NW, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,23123334,-84.610041,34.01117,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6887, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{F563D4D3-7532-4E83-9E50-D914FBFEC9D3},2015-12-30T22:07:46.000Z
1610,UNCLASSIFIED,DEKALB COUNTY DEPARTMENT OF FIRE AND RESCUE SERVICES STATION 20,678-406-7750,2919 WARREN ROAD, ,DECATUR,GA,30034,1631,DEKALB,13089,"LOCATED ON THE SOUTH SIDE OF WARREN RD, LESS THAN .1 MILES EAST OF FLAT SHOALS RD.", , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22671839,-84.269957,33.704909,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6808, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{15E93A15-ABE5-4148-84FD-4C62F97F046A},2015-12-30T22:07:46.000Z
1611,UNCLASSIFIED,CHEROKEE COUNTY FIRE AND EMERGENCY SERVICES STATION 24,770-926-2944,1000 RIVER PARK BOULEVARD, ,WOODSTOCK,GA,30188,0,CHEROKEE,13057,NORTH CORNER OF RIVER PARK BOULEVARD AND RIVER PARK NORTH DRIVE INTERSECTION, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127169337,-84.510308,34.141726,NAVTEQ,2007Q2,ONENTITY,YES,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{684F21FD-D3F4-4680-B658-B1FB12F01ACE},2015-12-30T22:07:46.000Z
1612,UNCLASSIFIED,ATLANTA FIRE AND RESCUE STATION 4 AND STATION 6,404-658-7153,309 EDGEWOOD AVENUE, ,ATLANTA,GA,30312,4003,FULTON,13121,S SIDE OF EDGEWOOD AVE APPOX 0.07 MILES W OF HILLIARD ST SE, , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22698542,-84.377669,33.754253,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6764, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{C10649C2-5885-4ABA-B00D-031AF5F9F616},2015-12-30T22:07:46.000Z
1613,UNCLASSIFIED,NATIONAL EMERGENCY SERVICES,770-922-9578,1060 CULPEPPER DRIVE, ,CONYERS,GA,30094,5985,ROCKDALE,13247,"LOCATED ON THE SOUTH SIDE OF CULPEPPER DR, BETWEEN BUSINESS CENTER DR SW AND PARKER RD SE", , , ,,PHONE,,MANUAL,621910,"AMBULANCE SERVICES, AIR OR GROUND",22733869,-84.0223,33.650658,NAVTEQ,2007Q2,ONENTITY,YES,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,N, , ,{A84F2E78-A589-4F25-AEB6-192A1CBE980F},2015-12-30T22:07:46.000Z
1614,UNCLASSIFIED,ATLANTA FIRE AND RESCUE STATION 25,404-756-1906,2349 BENJAMIN E MAYS DRIVE SOUTHWEST, ,ATLANTA,GA,30311,3233,FULTON,13121,NW CORNER OF BENJAMIN E MAYS DR SW AND BEECHER RD SW, , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22710841,-84.465367,33.722978,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6756, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{5065475D-8A1F-4A2F-B520-6E1A100567E9},2015-12-30T22:07:46.000Z
1615,UNCLASSIFIED,ROSWELL FIRE DEPARTMENT STATION 1,770-641-3801,1002 ALPHARETTA STREET, ,ROSWELL,GA,30075,3661,FULTON,13121,LOCATED ON THE WEST CORNER OF GREEN ST AND ALPHARETTA ST., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22683167,-84.36015,34.02595,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6712, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{6D920D28-E9A1-4CDA-986A-46D50C503685},2015-12-30T22:07:46.000Z
1616,UNCLASSIFIED,ROSWELL FIRE DEPARTMENT STATION 7,770-641-3730,8025 HOLCOMB BRIDGE ROAD, ,ALPHARETTA,GA,30022,1604,FULTON,13121,NE SIDE OF HOLCOMB BRIDGE RD 0.63 MILES SE OF BARNWELL RD, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127200398,-84.264194,33.975852,NAVTEQ,2007Q2,ONENTITY,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{E968207F-BDB8-4DF8-8C48-D0CB1E4F5A44},2015-12-30T22:07:46.000Z
1617,UNCLASSIFIED,RURAL/METRO CORPORATION,678-473-1234,125 JOHNSON FERRY ROAD NORTHEAST, ,ATLANTA,GA,30328,3003,FULTON,13121,LOCATED ON THE WEST CORNER OF SANDY SPRINGS CIR NE AND JOHNSON FERRY RD NE., , , ,,PHONE,,MANUAL,621910,"AMBULANCE SERVICES, AIR OR GROUND",22652543,-84.383995,33.926889,NAVTEQ,2007Q2,ONENTITY,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,N, , ,{15B337A7-9056-4A98-B439-40F241E9E731},2015-12-30T22:07:46.000Z
1618,UNCLASSIFIED,ROSWELL FIRE DEPARTMENT STATION 6,770-641-3730,825 COX ROAD, ,ROSWELL,GA,30075,1017,FULTON,13121,"LOCATED ON THE NORTH SIDE OF COX RD, .1 MILES WEST OF OLD SURREY PL.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127200301,-84.386191,34.089401,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6709, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{105EFD7A-88C1-47DD-979B-F104FCD2CF71},2015-12-30T22:07:46.000Z
1619,UNCLASSIFIED,FULTON COUNTY FIRE DEPARTMENT STATION 23,404-505-5765,4121 CASCADE ROAD, ,ATLANTA,GA,30331,7243,FULTON,13121,NE SIDE OF CASCADE RD DIRECTLY ACROSS FROM MANOR HILLS LN SW, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,127174833,-84.523111,33.72969,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6732, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{5DF544E4-EAE6-4AD7-9D51-6FFCB5696F89},2015-12-30T22:07:46.000Z
1620,UNCLASSIFIED,HENRY COUNTY FIRE DEPARTMENT STATION 12,770-288-6600,1123 OLD JACKSON ROAD, ,LOCUST GROVE,GA,30248,2121,HENRY,13151,ON THE NE SIDE OF OLD JACKSON RD BETWEEN CREEK DR AND HARBIN TRL, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,114441760,-84.074606,33.405014,NAVTEQ,2007Q2,ONENTITY,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{B237CAD1-5299-41D9-AFDA-1D2B8F4FD218},2015-12-30T22:07:46.000Z
1621,UNCLASSIFIED,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 11,678-518-4800,5885 LIVE OAK PARKWAY, ,NORCROSS,GA,30093,1724,GWINNETT,13135,LOCATED AT NW CORNER OF CENTER PL NW AND LIVE OAK PKY NW., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22705368,-84.200609,33.911383,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6669, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{6E6A103B-D553-4124-B282-64D3F563B077},2015-12-30T22:07:46.000Z
1622,UNCLASSIFIED,CLAYTON COUNTY FIRE AND EMERGENCY SERVICES STATION 5,770-473-7833,2135 WALT STEPHENS ROAD, ,JONESBORO,GA,30236,3946,CLAYTON,13063,SOUTH SIDE OF WALT STEPHENS RD BETWEEN CAMP AVE AND WAVERLY DR, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22721166,-84.321319,33.520481,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6835, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{7267F76C-EC1B-4A54-84DB-134175FFB18E},2015-12-30T22:07:46.000Z
1623,UNCLASSIFIED,COBB COUNTY FIRE DEPARTMENT STATION 18,770-528-8000,1660 MARS HILL ROAD, ,ACWORTH,GA,30101,4513,COBB,13067,SE SIDE OF MARS HILL RD APPROX 0.19 MILES SW OF STILESBORO RD NW, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22816670,-84.706157,33.995796,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6860, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{EC47F3AB-9131-4D10-A194-C22ABBF68962},2015-12-30T22:07:46.000Z
1624,UNCLASSIFIED,SANDY SPRINGS FIRE RESCUE DEPARTMENT STATION 1,770-730-5600,1425 SPALDING DRIVE, ,SANDY SPRINGS,GA,30350,4209,FULTON,13121,SW CORNER OF SPALDING DR AND ROBERTS DR, , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22772654,-84.339963,33.970807,NAVTEQ,2007Q2,ONENTITY,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{4B0F4B94-49AD-4094-9BCC-9849552C15B4},2015-12-30T22:07:46.000Z
1625,UNCLASSIFIED,HENRY COUNTY FIRE DEPARTMENT STATION 7,770-288-6600,1800 STATE HIGHWAY 155 NORTH, ,MCDONOUGH,GA,30252,0,HENRY,13151,"ON THE E SIDE OF GA-155 N, BETWEEN N SALEM DR AND MOSS DR", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,114439259,-84.144989,33.499894,NAVTEQ,2007Q2,BLOCKFACE,NO,TGS,6660, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{C123F6AA-782B-40F2-8579-16166B191B64},2015-12-30T22:07:46.000Z
1626,UNCLASSIFIED,CHEROKEE COUNTY FIRE AND EMERGENCY SERVICES STATION 5,770-479-2766,10378 EAST CHEROKEE DRIVE, ,CANTON,GA,30115,6266,CHEROKEE,13057,BETWEEN .2 AND .3 MILES SOUTHEAST OF GA-20 ON EAST SIDE OF E CHEROKEE DR., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,123754631,-84.358336,34.247977,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6894,2802,0,0,40,0,0,0,1,LOCAL, ,VOLUNTEER, , , ,Y, , ,{95ED99C2-54A9-470C-BEE1-0CE2BA920D8F},2015-12-30T22:07:46.000Z
1627,UNCLASSIFIED,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 1,678-518-4800,57 COLLEGE STREET, ,NORCROSS,GA,30071,2541,GWINNETT,13135,"LOCATED ON SE SIDE OF COLLEGE ST NW, .03 MILE SW OF JONES ST NW.", , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22703519,-84.212074,33.94126,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6683, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{04EB0C65-636C-4CBF-BD12-A2DBA93C7479},2015-12-30T22:07:46.000Z
1628,UNCLASSIFIED,DEKALB COUNTY DEPARTMENT OF FIRE AND RESCUE SERVICES STATION 25,678-406-7750,7136 ROCKBRIDGE ROAD, ,STONE MOUNTAIN,GA,30087,4710,DEKALB,13089,"LOCATED ON THE NORTHEAST SIDE OF ROCKBRIDGE RD, BETWEEN ARBOR RIDGE DR AND REGISTRY BLF.", , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,111692232,-84.103832,33.785521,NAVTEQ,2007Q2,ONENTITY,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{06E6B783-944A-4361-8BE6-D84E5BDF2CAC},2015-12-30T22:07:46.000Z
1629,UNCLASSIFIED,GWINNETT COUNTY FIRE AND EMERGENCY SERVICES STATION 27,678-518-4800,2825 OLD FOUNTAIN ROAD, ,DACULA,GA,30019,1146,GWINNETT,13135,"LOCATED NW SIDE OF OLD FOUNTAIN RD NE, BETWEEN GA-234 AND WILKES CREST DR NE.", , , ,,PHONE,,ADJUSTED,922160,AMBULANCE AND FIRE SERVICE COMBINED,23123664,-83.917819,34.032042,NAVTEQ,2007Q2,BLOCKFACE,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{1C282401-753A-4618-A499-4146F31D23E7},2015-12-30T22:07:46.000Z
1630,UNCLASSIFIED,COBB COUNTY FIRE DEPARTMENT STATION 19,770-528-8000,1500 POWERS FERRY ROAD, ,MARIETTA,GA,30067,5414,COBB,13067,SW SIDE OF POWERS FERRY RD APPROX 0.07 MILES SE OF BALEARIC DR SE, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22652962,-84.466229,33.915563,NAVTEQ,2007Q2,ONENTITY,NO,TGS,6858, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{4190F20A-C3C0-4CE7-B64A-B8C1B31DE6E0},2015-12-30T22:07:46.000Z
1631,UNCLASSIFIED,METRO AMBULANCE SERVICE DOING BUSINESS AS AMERICAN MEDICAL RESPONSE,770-513-1767,1380 BEVERAGE DRIVE, ,STONE MOUNTAIN,GA,30083,1702,DEKALB,13089,ON THE SOUTH SIDE OF CHURCH ST BETWEEN I-285 AND PARK NORTH BLVD, , , ,,PHONE,,MANUAL,621910,"AMBULANCE SERVICES, AIR OR GROUND",22660640,-84.186815,33.82034,NAVTEQ,2007Q2,BLOCKFACE,NO,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,N, , ,{84448512-3F34-4156-9E4D-099313714590},2015-12-30T22:07:46.000Z
1632,UNCLASSIFIED,ATLANTA FIRE AND RESCUE STATION 20,404-756-1908,590 MANFORD ROAD, ,ATLANTA,GA,30310,4463,FULTON,13121,S SIDE OF MANFORD RD SW APPROX 0.05 MILES E OF METROPOLITAN PKY SW, , , ,,PHONE,,MANUAL,922160,FIRE AND RESCUE SERVICE,22711206,-84.406363,33.718155,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6754, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{0C5AD865-5F77-400B-80C7-B1EB90490622},2015-12-30T22:07:46.000Z
1633,UNCLASSIFIED,CHEROKEE COUNTY FIRE AND EMERGENCY SERVICES STATION 18,770-796-3376,5840 SALACOA ROAD, ,WALESKA,GA,30183,2141,CHEROKEE,13057,ABOUT .3 MILES WEST OF CAGLE CIR ON NORTH SIDE OF SALACOA RD., , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,104598180,-84.626822,34.394618,NAVTEQ,2007Q2,ONENTITY,YES,TGS,6891, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{7E9E87F5-C7CF-414C-83FE-18B66D45F45F},2015-12-30T22:07:46.000Z
1634,UNCLASSIFIED,CLAYTON COUNTY FIRE AND EMERGENCY SERVICES STATION 12,770-473-3812,280 MUNDYS MILL ROAD, ,JONESBORO,GA,30238,4120,CLAYTON,13063,NORTH SIDE OF MUNDYS MILL RD DIRECTLY ACROSS FROM FITZGERALD RD, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,104660956,-84.384083,33.488184,NAVTEQ,2007Q2,ONENTITY,YES,TGS,0, ,0,0,0,0,0,0,0, , , , , , ,Y, , ,{FC508E1A-F2C8-4AE7-9358-5659D7F9AF2A},2015-12-30T22:07:46.000Z
