OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,CHANGE_WORKERS_2002_07,CHG_WRKRS_AGE_29_YNGR_2002_07,CHG_WRKRS_AGE_30_54_2002_07,CHG_WRKRS_AGE_55_OLDR_2002_07,CHG_WRKRS_1250_LESS_2002_07,CHG_WRKRS_1251_3333_2002_07,CHG_WRKRS_3333_MORE_2002_07,CHG_PCT_WRKRS_29_YNGR_2002_07,CHG_PCT_WRKRS_30_54_2002_07,CHG_PCT_WRKRS_55_OLDR_2002_07,CHG_PCT_WRKRS_1250_LESS_2002_07,CHG_PCT_WRKRS_1251_3333_2002_07,CHG_PCT_WRKRS_3333_MORE_2002_07,CHANGE_WORKERS_2007_10,CHG_WRKRS_AGE_29_YNGR_2007_10,CHG_WRKRS_AGE_30_54_2007_10,CHG_WRKRS_AGE_55_OLDR_2007_10,CHG_WRKRS_1250_LESS_2007_10,CHG_WRKRS_1251_3333_2007_10,CHG_WRKRS_3333_MORE_2007_10,CHG_PCT_WRKRS_29_YNGR_2007_10,CHG_PCT_WRKRS_30_54_2007_10,CHG_PCT_WRKRS_55_OLDR_2007_10,CHG_PCT_WRKRS_1250_LESS_2007_10,CHG_PCT_WRKRS_1251_3333_2007_10,CHG_PCT_WRKRS_3333_MORE_2007_10,CHANGE_WORKERS_2010_15,CHG_WRKRS_AGE_29_YNGR_2010_15,CHG_WRKRS_AGE_30_54_2010_15,CHG_WRKRS_AGE_55_OLDR_2010_15,CHG_WRKRS_1250_LESS_2010_15,CHG_WRKRS_1251_3333_2010_15,CHG_WRKRS_3333_MORE_2010_15,CHG_PCT_WRKRS_29_YNGR_2010_15,CHG_PCT_WRKRS_30_54_2010_15,CHG_PCT_WRKRS_55_OLDR_2010_15,CHG_PCT_WRKRS_1250_LESS_2010_15,CHG_PCT_WRKRS_1251_3333_2010_15,CHG_PCT_WRKRS_3333_MORE_2010_15,CHANGE_WORKERS_2002_15,CHG_WRKRS_AGE_29_YNGR_2002_15,CHG_WRKRS_AGE_30_54_2002_15,CHG_WRKRS_AGE_55_OLDR_2002_15,CHG_WRKRS_1250_LESS_2002_15,CHG_WRKRS_1251_3333_2002_15,CHG_WRKRS_3333_MORE_2002_15,CHG_PCT_WRKRS_29_YNGR_2002_15,CHG_PCT_WRKRS_30_54_2002_15,CHG_PCT_WRKRS_55_OLDR_2002_15,CHG_PCT_WRKRS_1250_LESS_2002_15,CHG_PCT_WRKRS_1251_3333_2002_15,CHG_PCT_WRKRS_3333_MORE_2002_15,GlobalID,last_edited_date
165,13067031509,13067,"Census Tract 315.09, Cobb County",10453,829,ARC 10,6019.22021484,10.84519958,6030.06005859,9.40503025,0.0169456,9.42197037,031509,Cobb,448,52,225,171,151,19,278,-1.70000005,-2.0999999,3.79999995,2.0999999,-5.0999999,3,-5,-118,32,81,-70,-58,123,-3.5999999,1.10000002,2.5,-2.0999999,-1.70000005,3.79999995,1011,293,430,288,226,307,478,2.4000001,-5.19999981,2.79999995,1,-1.10000002,0.1,1454,227,687,540,307,268,879,-2.79999995,-6.30000019,9,1,-8,7,{866BB995-186E-4F12-A2ED-CDB731953BEF},
166,13067031113,13067,"Census Tract 311.13, Cobb County",1195,184,ARC 10,275.48498535,1.20562994,276.69100952,0.43044499,0.0018838,0.43233001,031113,Cobb,411,187,194,30,96,132,183,8.19999981,-8.69999981,0.5,7.80000019,-14.69999981,6.9000001,-7,-31,15,9,56,0,-63,-4,2.5999999,1.29999995,8,0.40000001,-8.5,93,1,66,26,-15,19,89,-4,1.70000005,2.29999995,-4.80000019,-2.70000005,7.5,497,157,275,65,137,151,209,0.30000001,-4.30000019,4.0999999,11,-16.89999962,5.9000001,{9FC416DF-76C0-4AD1-A0E3-79D9C2E057D6},
167,13067031114,13067,"Census Tract 311.14, Cobb County",8025,706,ARC 10,695.71398926,2.39717007,698.11102295,1.08704996,0.00374558,1.09080005,031114,Cobb,1371,562,716,93,166,508,697,2.20000005,-1.60000002,-0.60000002,-5.9000001,-5.80000019,11.69999981,-365,-237,-159,31,-66,-244,-55,-3.70000005,1.5,2.29999995,0.1,-3.29999995,3.0999999,670,78,457,135,87,195,388,-4.69999981,2.5999999,2.0999999,-1.29999995,-2.29999995,3.5999999,1676,403,1014,259,187,459,1030,-6.30000019,2.4000001,3.79999995,-7.0999999,-11.39999962,18.5,{076A429B-D7C9-4D42-B9AC-68769EADAB8B},
168,13067030345,13067,"Census Tract 303.45, Cobb County",4820,373,ARC 10,1046.7800293,15.58100033,1062.35998535,1.63558996,0.0243453,1.65994,030345,Cobb,905,362,471,72,136,287,482,0.2,-0.60000002,0.30000001,-1.70000005,-7.30000019,9,-118,-160,13,29,-11,-151,44,-6.0999999,4.0999999,2,0.5,-5.5999999,5.0999999,485,-42,339,188,51,-22,456,-8.80000019,2.70000005,6,-1.5,-8.10000038,9.60000038,1272,160,823,289,176,114,982,-14.60000038,6.19999981,8.39999962,-2.70000005,-21,23.70000076,{A33EE028-53B3-45CC-ABF0-DE5D782911BD},
169,13067030344,13067,"Census Tract 303.44, Cobb County",3780,321,ARC 10,571.79199219,5.59544992,577.38702393,0.89342499,0.00874289,0.90216702,030344,Cobb,967,403,481,83,102,308,557,0.30000001,-1.20000005,0.89999998,-6,-6.19999981,12.19999981,-252,-257,11,-6,-60,-177,-15,-7.9000001,7.19999981,0.69999999,-0.69999999,-4,4.69999981,232,-32,173,91,75,81,76,-5.0999999,1.70000005,3.29999995,1.60000002,-0.1,-1.5,947,114,665,168,117,212,618,-12.69999981,7.80000019,4.9000001,-5.19999981,-10.19999981,15.39999962,{778EC980-AB0C-4F3B-8630-EEC5A80BD1D7},
170,13067030411,13067,"Census Tract 304.11, Cobb County",3586,550,ARC 10,493.58499146,0.78085297,494.36599731,0.771227,0.00122008,0.77244699,030411,Cobb,219,37,129,53,104,59,56,-3.4000001,1.10000002,2.29999995,3.29999995,-3.79999995,0.5,-385,-184,-159,-42,-91,-167,-127,-3.20000005,3.5,-0.30000001,1.10000002,2.29999995,-3.4000001,251,94,79,78,84,41,126,0.5,-4.19999981,3.79999995,0.89999998,-6.4000001,5.4000001,85,-53,49,89,97,-67,55,-6.19999981,0.40000001,5.80000019,5.4000001,-7.9000001,2.5,{9A0794B6-A277-40A5-8776-13F82249B1DE},
171,13067030412,13067,"Census Tract 304.12, Cobb County",4937,486,ARC 10,494.25900269,1.43765998,495.69699097,0.77227998,0.00224634,0.77452701,030412,Cobb,150,73,73,4,5,33,112,1,-0.40000001,-0.60000002,-2.5,-2.9000001,5.4000001,-215,-176,-72,33,-33,-161,-21,-6.69999981,3,3.79999995,1.89999998,-4.0999999,2.20000005,445,152,208,85,85,280,80,0.30000001,-2,1.70000005,-2.4000001,4.4000001,-2,380,49,209,122,57,152,171,-5.4000001,0.5,4.9000001,-3.0999999,-2.5999999,5.69999981,{D343C116-5645-4110-811C-2D007D3011EE},
172,13067030414,13067,"Census Tract 304.14, Cobb County",3303,398,ARC 10,607.24902344,4.65298986,611.90197754,0.94882703,0.0072703,0.95609701,030414,Cobb,328,129,185,14,35,182,111,1.20000005,-0.1,-1.10000002,-4.4000001,3.29999995,1.10000002,45,-43,75,13,30,53,-38,-4.69999981,3.9000001,0.80000001,1.60000002,2.5,-4.0999999,343,188,100,55,102,204,37,5,-6.69999981,1.70000005,1.20000005,2.20000005,-3.4000001,716,274,360,82,167,439,110,1.5,-3,1.39999998,-1.70000005,8.10000038,-6.5,{2C5EFCD8-847F-4992-A62D-267B5C8B7599},
173,13067030413,13067,"Census Tract 304.13, Cobb County",6215,844,ARC 10,356.26098633,0,356.26098633,0.55665803,0,0.55665803,030413,Cobb,850,299,480,71,193,466,191,-1.20000005,0.80000001,0.40000001,0.80000001,3.20000005,-4,-386,-219,-163,-4,-31,-292,-63,-4.19999981,2.79999995,1.39999998,2.9000001,-5.5,2.70000005,700,215,351,134,127,312,261,-0.60000002,-2.20000005,2.79999995,-1.70000005,0.1,1.60000002,1164,295,668,201,289,486,389,-5.9000001,1.39999998,4.5999999,1.89999998,-2.20000005,0.30000001,{24770AA9-AB12-41B6-BB77-77012331B543},
174,13067030239,13067,"Census Tract 302.39, Cobb County",8074,439,ARC 10,4803.79980469,24.15060043,4827.95019531,7.50593996,0.0377353,7.54367018,030239,Cobb,323,98,70,155,94,126,103,1.10000002,-5,3.9000001,1,1.39999998,-2.5,50,-123,69,104,-13,-95,158,-4.4000001,1.20000005,3.0999999,-0.80000001,-3.5,4.30000019,423,87,-7,343,-13,47,389,0.5,-8.10000038,7.5999999,-2.79999995,-1.5,4.30000019,796,62,132,602,68,78,650,-2.79999995,-11.89999962,14.60000038,-2.5,-3.5999999,6.0999999,{5E447314-45E3-4FF1-99E7-5DF60FE18EBE},
175,13067030238,13067,"Census Tract 302.38, Cobb County",6985,615,ARC 10,2698.10009766,35.75189972,2733.85009766,4.21577978,0.0558623,4.27163982,030238,Cobb,50,30,-88,108,-15,36,29,0.80000001,-4.9000001,4.0999999,-1,0.89999998,0.1,-8,-71,9,54,-36,-60,88,-2.79999995,0.60000002,2.20000005,-1.39999998,-2.29999995,3.70000005,330,158,-29,201,9,55,266,3.5999999,-8.60000038,5,-1.89999998,-0.89999998,2.79999995,372,117,-108,363,-42,31,383,1.60000002,-12.89999962,11.30000019,-4.30000019,-2.29999995,6.5999999,{500E7FE6-FA85-42F9-A5A1-C3FBD413D36B},
176,13067030236,13067,"Census Tract 302.36, Cobb County",4576,283,ARC 10,1294.16003418,25.99500084,1320.16003418,2.02213001,0.0406172,2.0627501,030236,Cobb,39,-14,-25,78,-34,10,63,-1.10000002,-2.5,3.5999999,-2.0999999,0,2.0999999,-302,-134,-223,55,-118,-97,-87,-4,-1.5,5.5,-3,-1.10000002,4.0999999,478,107,150,221,77,24,377,1.20000005,-7,5.80000019,-0.60000002,-4.19999981,4.80000019,215,-41,-98,354,-75,-63,353,-4,-10.89999962,14.89999962,-5.69999981,-5.30000019,11,{8260BB50-8DEC-4B54-BF7F-A4790F7B266F},
177,13067030407,13067,"Census Tract 304.07, Cobb County",5027,362,ARC 10,1063.09997559,5.26730013,1068.35998535,1.66109002,0.00823016,1.66930997,030407,Cobb,-140,-79,-74,13,-125,-48,33,-2,0.40000001,1.60000002,-4.30000019,-0.2,4.5,-179,-105,-82,8,-56,-115,-8,-3.20000005,1.20000005,2,-1.20000005,-2.9000001,4.0999999,149,-3,20,132,15,-54,188,-1.5,-3.29999995,4.80000019,-0.5,-4.5,4.9000001,-170,-187,-136,153,-166,-217,213,-6.69999981,-1.60000002,8.30000019,-5.9000001,-7.5999999,13.5,{CF71A660-EF87-42CA-BF9B-48D64C7E7A13},
178,13067030408,13067,"Census Tract 304.08, Cobb County",2986,210,ARC 10,583.89300537,3.74142003,587.63397217,0.91233301,0.00584597,0.91817802,030408,Cobb,107,43,33,31,23,1,83,1.29999995,-2.20000005,0.89999998,0.40000001,-2.4000001,2,-154,-94,-10,-50,-83,-7,-64,-4.4000001,6.0999999,-1.70000005,-4.4000001,3.20000005,1.29999995,308,103,90,115,122,14,172,2.70000005,-6.69999981,4.0999999,5.30000019,-5.69999981,0.40000001,261,52,113,96,62,8,191,-0.40000001,-2.79999995,3.20000005,1.29999995,-5,3.70000005,{3D4C5EC5-6E90-4881-B1AF-32A97269ACAB},
179,13067030410,13067,"Census Tract 304.10, Cobb County",4735,660,ARC 10,1060.73999023,2.76264,1063.5,1.65741003,0.00431663,1.66172004,030410,Cobb,-28,-122,44,50,39,-66,-1,-5.0999999,2.70000005,2.4000001,2,-2.5,0.5,-291,-117,-172,-2,-91,-121,-79,-2.70000005,0.1,2.5999999,-1.70000005,-1.29999995,3,266,121,83,62,7,127,132,3.0999999,-3.5,0.30000001,-1.89999998,2,-0.1,-53,-118,-45,110,-45,-60,52,-4.69999981,-0.69999999,5.4000001,-1.60000002,-1.89999998,3.5,{2273E0E9-FC5A-4757-94D3-D77903B1B878},
180,13067030409,13067,"Census Tract 304.09, Cobb County",3481,247,ARC 10,905.61700439,1.59530997,907.2130127,1.41503,0.00249267,1.41752005,030409,Cobb,-214,-139,-140,65,-117,-143,46,-5.80000019,-1,6.9000001,-4.9000001,-4.9000001,9.69999981,-15,-17,8,-6,13,-29,1,-1,1.20000005,-0.2,1.20000005,-1.79999995,0.60000002,265,-61,194,132,-16,-46,327,-7.19999981,2.29999995,4.9000001,-4.30000019,-7.5999999,11.89999962,36,-217,62,191,-120,-218,374,-14.10000038,2.5,11.5,-8,-14.30000019,22.29999924,{79F0DB7B-5A62-4FE7-919A-A925E090E190},
181,13067030343,13067,"Census Tract 303.43, Cobb County",4319,229,ARC 10,1120.47998047,20.31430054,1140.79003906,1.75074995,0.0317411,1.78248,030343,Cobb,30,-18,-124,172,24,-11,17,-1,-6.30000019,7.4000001,0.80000001,-0.80000001,0,-128,-94,-94,60,-58,-78,8,-3.29999995,-0.80000001,4.0999999,-1.60000002,-2.20000005,3.9000001,64,33,-41,72,9,-71,126,1.10000002,-3.5999999,2.5,-0.1,-3.79999995,3.9000001,-34,-79,-259,304,-25,-160,151,-3.29999995,-10.69999981,14,-0.89999998,-6.9000001,7.69999981,{9F29E9E4-D730-4AEB-A12F-616FAFCD5192},
182,13067030342,13067,"Census Tract 303.42, Cobb County",4657,272,ARC 10,1150.56005859,36.16070175,1186.7199707,1.79775,0.0565011,1.85424995,030342,Cobb,-91,-57,-203,169,-177,6,80,-1.60000002,-6.0999999,7.69999981,-6.5,1.10000002,5.5,-162,-126,-67,31,-98,-45,-19,-4.4000001,1.29999995,3,-3.0999999,-0.40000001,3.5,-105,10,-155,40,-12,-98,5,1.20000005,-4.4000001,3.20000005,0.2,-3.5999999,3.4000001,-358,-173,-425,240,-287,-137,66,-4.80000019,-9.10000038,13.89999962,-9.39999962,-3,12.39999962,{B2AA994E-05F0-4DD8-883E-27254E1B8BF2},
183,13067030340,13067,"Census Tract 303.40, Cobb County",3855,188,ARC 10,1059.9699707,2.35170007,1062.31994629,1.65620005,0.00367453,1.65987003,030340,Cobb,-131,-29,-278,176,81,-96,-116,-0.1,-9.10000038,9.19999981,4.9000001,-2.9000001,-2,-108,-78,-55,25,-84,-56,32,-2.9000001,0.5,2.4000001,-3.0999999,-1.5,4.5999999,-16,-44,-107,135,-90,-28,102,-2.0999999,-5,7.0999999,-4.5,-1.20000005,5.69999981,-255,-151,-440,336,-93,-180,18,-5.0999999,-13.60000038,18.70000076,-2.70000005,-5.5999999,8.30000019,{27E58354-FC10-4AC2-B779-EA164545EFBA},
184,13067030341,13067,"Census Tract 303.41, Cobb County",4437,234,ARC 10,1147.93005371,1.47151005,1149.40002441,1.79364002,0.00229923,1.79594004,030341,Cobb,-239,-107,-325,193,-217,-57,35,-2.29999995,-7.4000001,9.69999981,-6.9000001,0.2,6.5999999,-357,-172,-183,-2,-110,-140,-107,-5.19999981,1.5,3.70000005,-2.20000005,-2.4000001,4.5999999,395,147,71,177,88,75,232,3.79999995,-7.4000001,3.5999999,0.89999998,-0.89999998,0,-201,-132,-437,368,-239,-122,160,-3.79999995,-13.19999981,17,-8.10000038,-3,11.19999981,{3999E385-E394-4944-B928-400A94084DBE},
185,13067031409,13067,"Census Tract 314.09, Cobb County",5083,465,ARC 10,3489.59008789,1.15447998,3490.73999023,5.45247984,0.00180387,5.4542799,031409,Cobb,-105,-84,-28,7,-82,-146,123,-2.5,1.70000005,0.80000001,-2.4000001,-4.19999981,6.5999999,-52,-72,-12,32,-81,-4,33,-2.70000005,1,1.70000005,-3.0999999,0.80000001,2.29999995,163,-2,32,133,6,-5,162,-1.5,-3.0999999,4.5,-1.10000002,-3.0999999,4.19999981,6,-158,-8,172,-157,-155,318,-6.5999999,-0.5,7.0999999,-6.5,-6.5,13,{0F409CE0-07A3-4239-BEEE-349AF90E4CCF},
186,13067031408,13067,"Census Tract 314.08, Cobb County",5255,457,ARC 10,3433.82006836,8.69662952,3442.52001953,5.36534023,0.0135885,5.37894011,031408,Cobb,-19,-13,-9,3,65,-130,46,-0.40000001,0.1,0.2,3.0999999,-5.4000001,2.29999995,-356,-162,-210,16,-109,-224,-23,-4,1,3,-1.60000002,-3.5,5.0999999,590,130,296,164,136,212,242,0.40000001,-3.5999999,3.20000005,0.60000002,-1.20000005,0.69999999,215,-45,77,183,92,-142,265,-4,-2.5,6.4000001,2.0999999,-10.10000038,8,{62C9AF34-4EC3-4688-BEFA-D444D5053F5D},
187,13067030107,13067,"Census Tract 301.07, Cobb County",4822,308,ARC 10,1010.19000244,0.99805897,1011.17999268,1.57842004,0.00155947,1.57997,030107,Cobb,-136,-103,-92,59,-101,-60,25,-3.4000001,-0.30000001,3.5999999,-3.5,-0.40000001,3.9000001,-234,-68,-198,32,-73,-114,-47,-0.5,-3,3.5,-1.29999995,-1.5,2.79999995,659,108,382,169,106,15,538,-2.4000001,-0.80000001,3.20000005,-1.29999995,-9.80000019,11.10000038,289,-63,92,260,-68,-159,516,-6.30000019,-4,10.30000019,-6.0999999,-11.69999981,17.79999924,{F96490E2-A455-47CC-8209-8E7F8DB5567E},
188,13067030106,13067,"Census Tract 301.06, Cobb County",7536,576,ARC 10,892.39697266,8.34673023,900.74298096,1.39436996,0.0130418,1.40741003,030106,Cobb,-19,-105,-22,108,-130,-90,201,-3.5,-0.40000001,3.79999995,-4.4000001,-2.9000001,7.30000019,-53,-61,-46,54,60,-81,-32,-1.70000005,-0.5,2.0999999,2.5,-2.20000005,-0.40000001,487,104,253,130,48,242,197,-0.40000001,-1.39999998,1.89999998,-2,2,0,415,-62,185,292,-22,71,366,-5.5999999,-2.29999995,7.9000001,-3.79999995,-3,6.9000001,{1FBA82EB-E414-4EB6-8681-1E966A78C425},
189,13067030505,13067,"Census Tract 305.05, Cobb County",7285,544,ARC 10,1290.81005859,14.84980011,1305.66003418,2.01689005,0.0232028,2.04009008,030505,Cobb,151,-50,158,43,-63,9,205,-3.79999995,2.79999995,1,-3.5,-2.20000005,5.69999981,-497,-279,-203,-15,-17,-279,-201,-4.30000019,2.70000005,1.60000002,3.5999999,-2.20000005,-1.39999998,542,167,257,118,37,196,309,0,-1.70000005,1.70000005,-3.20000005,-1.39999998,4.5999999,196,-162,212,146,-43,-74,313,-8.19999981,3.9000001,4.4000001,-3.0999999,-5.80000019,8.89999962,{778F561E-4451-4553-AC13-F4D8A9D39CFB},
190,13067030800,13067,"Census Tract 308, Cobb County",5605,618,ARC 10,1295.07995605,1.47448003,1296.55004883,2.02356005,0.00230388,2.02586007,030800,Cobb,-95,-93,-22,20,-71,-102,78,-4.4000001,2,2.4000001,-3.0999999,-4.30000019,7.4000001,-238,-144,-77,-17,-141,-140,43,-6,4.5,1.39999998,-6.80000019,-3.0999999,9.89999962,221,41,82,98,45,40,136,-1.70000005,-3.4000001,5.0999999,-0.30000001,-4.19999981,4.5,-112,-196,-17,101,-167,-202,257,-12,3.0999999,8.89999962,-10.30000019,-11.5,21.89999962,{3CD60B2A-A22F-454D-9CF1-47F203FBC640},
191,13067030902,13067,"Census Tract 309.02, Cobb County",6341,625,ARC 10,1258.63000488,0.633331,1259.27001953,1.96660995,0.00098958,1.96761,030902,Cobb,256,-8,166,98,10,55,191,-3.9000001,0.80000001,3.0999999,-2.5,-3,5.5,-293,-133,-185,25,-93,-233,33,-2.79999995,-0.69999999,3.5,-1.29999995,-5.4000001,6.69999981,116,42,74,0,43,-35,108,0.69999999,0.30000001,-1,0.89999998,-3.9000001,3.0999999,79,-99,55,123,-40,-213,332,-6.0999999,0.5,5.5999999,-3,-12.30000019,15.19999981,{57C4F2E6-0630-456E-8928-D7AD7ECC9913},
192,13067031311,13067,"Census Tract 313.11, Cobb County",9611,863,ARC 10,2023.48999023,25.65299988,2049.13989258,3.16170001,0.0400828,3.20178008,031311,Cobb,961,374,502,85,212,360,389,3.5,-3.29999995,-0.2,-1.10000002,-4.30000019,5.5,-67,-233,139,27,-70,-106,109,-7,5.9000001,1.10000002,-1.79999995,-2.4000001,4.19999981,622,184,225,213,192,203,227,0.89999998,-5,4.0999999,1.39999998,-2.0999999,0.69999999,1516,325,866,325,334,457,725,-2.5999999,-2.4000001,5,-1.5,-8.80000019,10.30000019,{32D1AAC1-3C17-4600-8F8E-9EDD051F7F55},
193,13067031406,13067,"Census Tract 314.06, Cobb County",7902,819,ARC 10,1540.89001465,0,1540.89001465,2.40763998,0,2.40763998,031406,Cobb,-42,-69,-9,36,9,-181,130,-1.89999998,0.60000002,1.39999998,0.60000002,-5.5,4.9000001,-362,-284,-113,35,-112,-188,-62,-7,4.0999999,2.79999995,-1.20000005,-0.69999999,1.89999998,463,168,149,146,142,84,237,2,-4.9000001,2.9000001,1.39999998,-4.30000019,3,59,-185,27,217,39,-285,305,-6.9000001,-0.30000001,7.0999999,0.89999998,-10.60000038,9.80000019,{D44A0D96-F118-40BC-B3E9-3EC9EB158518},
194,13067031405,13067,"Census Tract 314.05, Cobb County",8511,797,ARC 10,2500.79003906,7.97508001,2508.76000977,3.90748,0.0124611,3.91993999,031405,Cobb,-430,-203,-291,64,-111,-361,42,-2.5999999,-0.40000001,3,-0.60000002,-5,5.5999999,-351,-138,-213,0,-114,-147,-90,-1.70000005,0.30000001,1.39999998,-1.29999995,-0.5,1.79999995,-121,-43,-195,117,-19,-39,-63,-0.5,-3.70000005,4.30000019,0.1,0.2,-0.30000001,-902,-384,-699,181,-244,-547,-111,-4.9000001,-3.9000001,8.69999981,-1.70000005,-5.30000019,7.0999999,{716DEC36-7CCC-4D9A-B595-86164A65C5C5},
195,13067030320,13067,"Census Tract 303.20, Cobb County",7792,507,ARC 10,2198.79003906,76.60189819,2275.39990234,3.43561006,0.11969,3.55531001,030320,Cobb,1150,439,534,177,180,383,587,6.9000001,-7.4000001,0.5,-0.2,3.70000005,-3.5,31,-167,91,107,-85,-23,139,-5.69999981,2.4000001,3.4000001,-2.9000001,-1,4,493,12,262,219,27,-6,472,-2.5999999,-1.10000002,3.70000005,-1.10000002,-3.79999995,4.9000001,1674,284,887,503,122,354,1198,-1.5,-6,7.5,-4.19999981,-1.10000002,5.4000001,{E50D8FEA-586A-4284-95E8-ECCC48320FD3},
196,13067030318,13067,"Census Tract 303.18, Cobb County",8077,414,ARC 10,2840.35009766,83.64019775,2923.98999023,4.43804979,0.130688,4.56872988,030318,Cobb,154,37,-12,129,7,0,147,0.40000001,-3.29999995,2.9000001,-0.60000002,-1.10000002,1.70000005,-263,-48,-198,-17,-25,-79,-159,-0.1,-1.5,1.60000002,0.60000002,-0.69999999,0.1,191,-5,64,132,-109,-54,354,-1.20000005,-1.39999998,2.5999999,-4.5,-3,7.5,82,-16,-146,244,-127,-133,342,-0.89999998,-6.19999981,7.0999999,-4.4000001,-4.80000019,9.30000019,{5DECF121-84A3-4F78-BDF6-C84698147C60},
197,13067031005,13067,"Census Tract 310.05, Cobb County",5155,369,ARC 10,1251.79003906,2.2056601,1254,1.95591998,0.00344634,1.95938003,031005,Cobb,-161,-74,-68,-19,-19,-164,22,-1.60000002,1.29999995,0.30000001,0.69999999,-4,3.20000005,-226,-94,-136,4,-88,-121,-17,-2.20000005,0.1,2.0999999,-2,-1,3,20,-3,-40,63,12,-21,29,-0.40000001,-2.70000005,3.0999999,0.40000001,-1.60000002,1.10000002,-367,-171,-244,48,-95,-306,34,-4.19999981,-1.29999995,5.5,-0.80000001,-6.5,7.4000001,{2834D750-F169-4589-8ABD-83AF3EB1CAB9},
198,13067031002,13067,"Census Tract 310.02, Cobb County",10032,933,ARC 10,1168.43994141,0,1168.43994141,1.82569003,0,1.82569003,031002,Cobb,100,-55,37,118,-22,31,91,-3.5999999,-1.10000002,4.69999981,-2.0999999,-0.89999998,3,58,-39,63,34,28,-100,130,-2.20000005,1.20000005,1.10000002,0.60000002,-5.4000001,4.9000001,189,86,33,70,-2,25,166,1.60000002,-3.20000005,1.60000002,-1.89999998,-2.4000001,4.30000019,347,-8,133,222,4,-44,387,-4.19999981,-3.0999999,7.30000019,-3.4000001,-8.80000019,12.19999981,{B293116E-4822-415D-A0CD-2FC100EDAB2E},
199,13067030904,13067,"Census Tract 309.04, Cobb County",6707,746,ARC 10,843.74597168,0,843.74597168,1.31834996,0,1.31834996,030904,Cobb,221,131,16,74,66,69,86,2.9000001,-4.9000001,2,0.5,-1.5,1,-391,-207,-189,5,-129,-223,-39,-4.4000001,1.89999998,2.5,-1.5,-1.89999998,3.4000001,259,80,107,72,70,30,159,0.69999999,-2.0999999,1.39999998,0.40000001,-3.5,3.0999999,89,4,-66,151,7,-124,206,-0.80000001,-5.0999999,5.80000019,-0.60000002,-6.9000001,7.5,{2AD058AF-F8E5-4351-81FF-F5A3C472690E},
200,13067030901,13067,"Census Tract 309.01, Cobb County",7748,811,ARC 10,2635.64990234,12.50450039,2648.15991211,4.11819983,0.0195383,4.13775015,030901,Cobb,389,121,109,159,41,165,183,1,-3.5999999,2.5999999,-1.20000005,1,0.1,-532,-224,-334,26,-163,-255,-114,-3.29999995,-0.60000002,3.9000001,-1.70000005,-2.4000001,4,471,208,137,126,81,121,269,3.20000005,-3.79999995,0.5,-0.2,-0.69999999,0.89999998,328,105,-88,311,-41,31,338,1,-8,7,-3.0999999,-2.0999999,5.0999999,{E238F6BC-84BC-435B-805F-0D2774A10293},
201,13067031503,13067,"Census Tract 315.03, Cobb County",10292,713,ARC 10,2851.44995117,24.5897007,2876.04003906,4.45538998,0.0384214,4.49381018,031503,Cobb,-181,-96,-250,165,-29,-179,27,-1.29999995,-3.20000005,4.5,0.30000001,-2.5999999,2.20000005,-354,-137,-288,71,-170,-147,-37,-1.5,-1.70000005,3.20000005,-2.4000001,-0.2,2.5999999,-6,-2,-150,146,0,-94,88,0,-4,4,0,-2.5,2.5,-541,-235,-688,382,-199,-420,78,-2.79999995,-8.89999962,11.80000019,-2.0999999,-5.19999981,7.30000019,{7D6B630D-6CAF-46A2-9834-776746F4C1B7},
202,13067031307,13067,"Census Tract 313.07, Cobb County",5487,513,ARC 10,2579.82006836,3.78022003,2583.60009766,4.0309701,0.00590659,4.03688002,031307,Cobb,104,17,40,47,-75,-57,236,-0.2,-0.89999998,1.10000002,-3.29999995,-3.20000005,6.5,-346,-238,-143,35,-135,-143,-68,-6.19999981,2.9000001,3.29999995,-2.70000005,-1.10000002,3.79999995,102,55,-128,175,-20,-19,141,1.39999998,-7.0999999,5.69999981,-1.29999995,-1.89999998,3.20000005,-140,-166,-231,257,-230,-219,309,-4.9000001,-5.19999981,10.10000038,-7.30000019,-6.19999981,13.39999962,{3D8F7425-CA65-4AEA-AD19-C384906918AE},
203,13067031308,13067,"Census Tract 313.08, Cobb County",5622,571,ARC 10,1582.36999512,4.1573,1586.5300293,2.47245002,0.00649578,2.47895002,031308,Cobb,57,63,-105,99,-29,-25,111,2.4000001,-6.9000001,4.5,-2.0999999,-2.5999999,4.80000019,-222,-169,-13,-40,-111,-119,8,-5.9000001,6.0999999,-0.2,-3.20000005,-0.60000002,3.79999995,73,61,-102,114,16,-19,76,2.4000001,-7.69999981,5.4000001,0.1,-2.79999995,2.79999995,-92,-45,-220,173,-124,-163,195,-1.20000005,-8.5,9.69999981,-5.30000019,-6.0999999,11.39999962,{27B409B4-6503-43EA-B5EC-F9D593F6CE29},
