OBJECTID,ID,NAME,AREA_,PHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGPHONE,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STATE_ID,NBR_STA,TYPE,EMS,GlobalID,last_edited_date
1981,10287028,NELSON VOLUNTEER FIRE DEPARTMENT,770,735-2211,89 DOGWOOD DRIVE, ,BALL GROUND,GA,30107,0,CHEROKEE,13057,LOCATED ON THE EAST SIDE OF DOGWOOD DR 0.02 MILES SOUTH OF CHEROKEE AVENUE., , , ,,PHONE,,MANUAL,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))",124520230,-84.370634,34.380749,NAVTEQ,2006Q4,ONENTITY,YES,TGS,6907,0, ,N,{22200F55-71CA-49B7-A0EB-284058ACB1A4},2015-12-30T22:12:40.000Z
1982,10288496,HICKORY FLAT FIRE DEPARTMENT,770,479-5028,3624 HICKORY FLAT HWY, ,CANTON,GA,30115,9111,CHEROKEE,13057, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.452079,34.199965, , , , , ,6897,0, , ,{BB6EDCE2-3D35-442F-83A2-57872D910BC4},2015-12-30T22:12:40.000Z
1983,10288289,HENRY COUNTY FIRE DEPARTMENT STATION 8,770,288-6600,1672 FLIPPEN ROAD, ,STOCKBRIDGE,GA,30281,5054,HENRY,13151,.02 MILES SOUTH OF VINCENT AVENUE ON THE WEST SIDE OF FLIPPEN ROAD, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,22810379,-84.245335,33.502397,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6662,0, ,Y,{D9F5DE5B-2621-4C26-A629-C84B12932EA2},2015-12-30T22:12:40.000Z
1984,10288282,ROCKDALE COUNTY FIRE DEPARTMENT STATION 2,770,929-1150,4089 TROUPE SMITH ROAD SOUTHEAST, ,CONYERS,GA,30094,4006,ROCKDALE,13247,"LOC ON THE EAST OF TROUPE SMITH ROAD SOUTHEAST, .08 MI SOUTHEAST OF MCKNIGHT COURT SOUTHWEST", , , ,,FAX,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,17145017,-84.040527,33.580178,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6654,0, ,Y,{E27CC878-39FB-4725-B411-FF4AB7A5F5B5},2015-12-30T22:12:40.000Z
1985,10288443,CLAYTON COUNTY FIRE DEPARTMENT STATION 04,770,996-8776,1034 E FAYETTEVILLE RD, ,RIVERDALE,GA,30296,3007,CLAYTON,13063, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.424111,33.587969, , , , , ,6840,0, , ,{471A66D6-4E29-4C92-AA7B-0282D1068EC6},2015-12-30T22:12:40.000Z
1986,10288417,DEKALB COUNTY FIRE ACADEMY,404,244-4910,3161 WARREN RD, ,DECATUR,GA,30034,1627,DEKALB,13089, , , , ,, ,,PROVIDED,611519,FIRE FIGHTER TRAINING SCHOOLS, ,-84.261463,33.702379, , , , , ,6809,0, , ,{51232738-0534-4574-9FE0-42156C318912},2015-12-30T22:12:40.000Z
1987,10288464,COBB COUNTY FIRE DEPARTMENT STATION 17,770,528-8000,3361 ERNEST W. BARRETT PARKWAY, ,MARIETTA,GA,30064,0,COBB,13067,E SIDE OF RIDGEWAY RD APPROX 0.06 MILES N OF BATTLE FOREST DR SW, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,114457799,-84.622908,33.949732,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6862,0, ,Y,{024A5655-925E-4483-A639-E6785F2BC5F2},2015-12-30T22:12:40.000Z
1988,10288398,CITY OF FAYETTEVILLE FIRE DEPARTMENT STATION 92,770,461-4548,124 PAVILION PARKWAY, ,FAYETTEVILLE,GA,30214,4056,FAYETTE,13113,SOUTH SIDE OF PAVILION PKWY 0.20 MILE WEST OF STATE HWY 85, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,114452245,-84.442593,33.479263,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6779,0, ,Y,{FD908BAC-7A76-4833-ACAA-AC4BF759FEA5},2015-12-30T22:12:40.000Z
1989,10287771,DOUGLAS COUNTY FIRE DEPARTMENT STATION 2,770,942-8626,2900 CONNERS ROAD, ,WINSTON,GA,30187,1440,DOUGLAS,13097,LOCATED ON THE NORTH SIDE OF CONNERS RD BETWEEN MASON CREEK RD AND POST RD, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,35783080,-84.827398,33.725609,NAVTEQ,2006Q4,ONENTITY,NO,TGS,6797,0, ,Y,{35F4A3F6-27FF-4E4F-95AD-2E7290EF6B10},2015-12-30T22:12:40.000Z
1990,10288422,DEKALB COUNTY FIRE SERVICES STATION 22,404,244-4910,1859 MONTREAL RD, ,TUCKER,GA,30084,5710,DEKALB,13089, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.256633,33.837296, , , , , ,6814,0, , ,{9DB0E3CF-6C0A-4746-BC7A-45A4500CAC8C},2015-12-30T22:12:40.000Z
1991,10288325,ALPHARETTA FIRE DEPARTMENT STATION 1,678,297-6270,2970 WEBB BRIDGE RD, ,ALPHARETTA,GA,30004,1795,FULTON,13121, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.272341,34.098214, , , , , ,6702,0, , ,{9578630F-0D75-4774-BDD5-16E5106A4F33},2015-12-30T22:12:40.000Z
1992,0,ROCKDALE COUNTY FIRE DEPARTMENT STATION 9,0, ,2009 WALKER ROAD, ,CONYERS,GA,30012,0,ROCKDALE,13247, , , , ,, ,, ,0, , ,-84.052732,33.620682, , , , , , ,0, , ,{8349F4C8-E286-4B73-ADA9-56B2B960D468},2015-12-30T22:12:40.000Z
1993,10290569,FAYETTE COUNTY FIRE AND EMERGENCY SERVICES STATION 10,770,460-5730,195 SEAY ROAD, ,FAYETTEVILLE,GA,30215,2602,FAYETTE,13113,NORTHWEST SIDE OF THE INTERSECTION OF SEAY RD AND MCBRIDE CEMETERY RD, , , ,,PHONE,,MANUAL,922160,AMBULANCE AND FIRE SERVICE COMBINED,105302767,-84.451599,33.40659,NAVTEQ,2006Q4,ONENTITY,NO,TGS, ,0, ,Y,{387DC662-A9AA-418F-8782-37C2F85CB992},2015-12-30T22:12:40.000Z
1994,10288432,DEKALB COUNTY FIRE SERVICES STATION 32,404,244-4910,1265 BROCKETT RD, ,CLARKSTON,GA,30021,1604,DEKALB,13089, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.231086,33.819966, , , , , ,6824,0, , ,{9B85BB62-51A1-43A2-B3F1-E594634707D0},2015-12-30T22:12:40.000Z
1995,10288436,DECATUR FIRE DEPARTMENT STATION 2,404,378-7611,356 WEST HILL STREET, ,DECATUR,GA,30030,4318,DEKALB,13089,LOCATED ON THE SOUTH SIDE OF W HILL ST BETWEEN OAKVIEW RD AND MCKOY ST, , , ,,PHONE,,MANUAL,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))",22665274,-84.302532,33.759543,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,6831,0, ,N,{8FD739F2-97E4-43EF-BB8A-5E92C5400823},2015-12-30T22:12:40.000Z
1996,10288414,DEKALB COUNTY FIRE DEPARTMENT STATION 19,404,244-4910,3253 MERCER UNIVERSITY DR, ,CHAMBLEE,GA,30341,5631,DEKALB,13089, , , , ,, ,,PROVIDED,922160,"FIRE DEPARTMENTS (E.G., GOVERNMENT, VOLUNTEER (EXCEPT PRIVATE))", ,-84.256329,33.875728, , , , , ,6806,0, , ,{C6AB9A59-2B93-4B29-8FED-3ECC5AECFD9F},2015-12-30T22:12:40.000Z
1997,,DEKALB COUNTY FIRE STATION 25,,,7136 Rockbridge Rd,,Lithonia,GA,30058,,DeKalb,13089,,,,,,,,,,,,,,,,,,,,,,Y,{3E058ACD-8A68-40E8-B1EC-FD14CEE129AE},2016-05-04T19:03:02.000Z
1998,,DEKALB COUNTY FIRE RESCUE STATION 6,,,2342 Flat Shoals Rd,,Atlanta,GA,30316,,DeKalb,13089,,,,,,,,,,,,,,,,,,,,,,Y,{66D3E49D-54C0-4611-A00F-A7130D509C80},2016-05-04T19:03:02.000Z
1999,,DEKALB COUNTY FIRE RESCUE STATION 4,,,4540 Flakes Mill Rd,,Ellenwood,GA,30294,,DeKalb,13089,,,,,,,,,,,,,,,,,,,,,,Y,{73CEE87E-71C2-4B7D-8AFB-2858D43BC770},2016-05-04T19:03:02.000Z
2000,,DEKALB COUNTY FIRE STATION 11,648,406-7731,6715 James B Rivers Memorial Dr,,Stone Mountain,GA,30083,,DeKalb,13089,,,,,,,,,,,,,,,,,,,,,,Y,{A4234CD9-5ACF-49BE-85FD-762D583881E0},2016-05-04T19:03:02.000Z
